,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
133939,GA,12260,"Augusta-Richmond County, GA-SC",31-0000,major,7440,3.4,36.785,1.18,11.39,23690,2.4,7.89,8.7,10.26,13.41,17,16420,18090,21340,27900,35360,2010
133952,GA,12260,"Augusta-Richmond County, GA-SC",33-0000,major,5730,15.4,28.348,1.13,16.02,33330,5.4,8.29,10.09,14.18,19.84,26.71,17240,20990,29490,41260,55550,2010
133965,GA,12260,"Augusta-Richmond County, GA-SC",35-0000,major,18260,3,90.322,1.041,9.25,19230,1.1,7.45,7.7,8.47,9.55,12.38,15490,16020,17620,19870,25760,2010
133981,GA,12260,"Augusta-Richmond County, GA-SC",37-0000,major,7770,5.9,38.427,1.17,10.42,21680,2.1,7.54,7.97,9.07,11.62,15.05,15680,16580,18860,24160,31300,2010
133988,GA,12260,"Augusta-Richmond County, GA-SC",39-0000,major,4530,11.7,22.423,0.832,10.77,22400,4.2,7.48,7.79,8.81,11.67,16.57,15560,16210,18330,24260,34470,2010
134001,GA,12260,"Augusta-Richmond County, GA-SC",41-0000,major,19820,2.8,98.023,0.927,13.98,29070,3.3,7.54,8.18,9.7,15.09,23.88,15680,17010,20170,31380,49670,2010
134019,GA,12260,"Augusta-Richmond County, GA-SC",43-0000,major,32590,2.2,161.193,0.953,14.44,30030,1.7,8.33,10.01,13.04,17.3,22.41,17320,20820,27120,35990,46610,2010
134063,GA,12260,"Augusta-Richmond County, GA-SC",45-0000,major,320,9.4,1.597,0.497,15.79,32840,5.3,8.44,10.57,13.84,17.69,26.75,17560,21980,28790,36800,55630,2010
134067,GA,12260,"Augusta-Richmond County, GA-SC",47-0000,major,9160,7.6,45.299,1.135,18.19,37840,2.4,9.68,12.6,17.16,23.35,27.87,20130,26200,35700,48560,57980,2010
134094,GA,12260,"Augusta-Richmond County, GA-SC",49-0000,major,8830,4.8,43.682,1.126,19.88,41340,2.5,9.48,12.86,18.03,26.71,33.05,19710,26750,37500,55560,68740,2010
134118,GA,12260,"Augusta-Richmond County, GA-SC",51-0000,major,16260,5.5,80.44,1.241,17.98,37390,4.3,8.82,11.72,15.6,21.79,31.09,18340,24370,32450,45330,64660,2010
134162,GA,12260,"Augusta-Richmond County, GA-SC",53-0000,major,10600,4.7,52.402,0.779,13.55,28190,2.4,7.84,8.87,11.48,16.26,22.76,16320,18460,23880,33810,47340,2010
134183,GA,15260,"Brunswick, GA",11-0000,major,1970,4.1,50.919,1.075,43.99,91500,3.3,20.23,27.33,39.34,52.69,71.09,42080,56850,81830,109590,147870,2010
134195,GA,15260,"Brunswick, GA",13-0000,major,1540,3.5,39.93,0.833,34.08,70880,4,16.11,23.99,34.19,43.28,51.13,33500,49900,71120,90010,106350,2010
134206,GA,15260,"Brunswick, GA",15-0000,major,210,5.2,5.375,0.208,29.26,60870,3.9,15.24,18.73,27.71,38.6,47.2,31690,38950,57630,80280,98180,2010
134208,GA,15260,"Brunswick, GA",17-0000,major,330,6.2,8.491,0.468,31.02,64510,3.8,15.32,22.34,29.48,36.4,48.21,31860,46470,61330,75700,100280,2010
134213,GA,15260,"Brunswick, GA",19-0000,major,180,3.7,4.688,0.56,24.67,51320,2.3,15.12,17.54,23.07,28.54,38.1,31450,36480,47980,59360,79240,2010
134214,GA,15260,"Brunswick, GA",21-0000,major,570,11.1,14.699,0.983,16.37,34050,5.4,8.76,11.53,14.56,18.23,28.39,18220,23980,30290,37910,59050,2010
134219,GA,15260,"Brunswick, GA",23-0000,major,200,15.1,5.122,0.656,33.8,70300,8.5,12.06,20.19,29.35,51.13,56.51,25080,41990,61050,106350,117540,2010
134222,GA,15260,"Brunswick, GA",25-0000,major,2470,6,63.984,0.961,20.02,41640,4.5,8.06,10.26,20.42,27.58,31.93,16770,21340,42480,57370,66410,2010
134237,GA,15260,"Brunswick, GA",27-0000,major,560,3.1,14.461,1.071,18.9,39320,3.6,14.34,16.71,18.1,19.49,22.47,29820,34770,37640,40530,46740,2010
134239,GA,15260,"Brunswick, GA",29-0000,major,2190,4.8,56.527,0.978,33.33,69330,8.4,12.17,15.94,23.65,34.4,69.95,25310,33150,49200,71550,145510,2010
134251,GA,15260,"Brunswick, GA",31-0000,major,760,16.7,19.687,0.631,13.21,27470,6.2,8.19,9.6,11.69,14.05,22.06,17030,19970,24320,29220,45890,2010
134257,GA,15260,"Brunswick, GA",33-0000,major,1370,4.6,35.426,1.412,25.14,52280,9.1,10.67,13.7,18.23,30.41,54.09,22190,28500,37910,63260,112500,2010
134262,GA,15260,"Brunswick, GA",35-0000,major,4880,4.9,126.126,1.454,9.29,19310,2,7.44,7.68,8.45,9.75,12.85,15470,15970,17580,20280,26720,2010
134277,GA,15260,"Brunswick, GA",37-0000,major,1940,7.6,50.12,1.526,11.23,23370,2.5,7.76,8.72,10.36,12.72,15.9,16150,18130,21560,26460,33080,2010
134284,GA,15260,"Brunswick, GA",39-0000,major,910,8.6,23.472,0.871,11.25,23410,4.6,7.58,8.14,9.21,12.97,18.02,15770,16930,19150,26970,37470,2010
134290,GA,15260,"Brunswick, GA",41-0000,major,4330,4.6,111.926,1.059,12.43,25860,3.2,7.55,8.15,9.46,13.72,20.01,15700,16950,19670,28530,41610,2010
134299,GA,15260,"Brunswick, GA",43-0000,major,6730,2.4,174.017,1.029,13.82,28740,1.6,8.49,10.19,12.49,16.1,21.48,17660,21200,25980,33490,44680,2010
134327,GA,15260,"Brunswick, GA",45-0000,major,90,17.6,2.438,0.759,11.94,24830,9.7,7.68,8.56,10.56,14.77,17.41,15970,17810,21970,30730,36220,2010
134329,GA,15260,"Brunswick, GA",47-0000,major,1550,8.7,40.168,1.006,15.25,31720,2.2,9.26,11.09,13.92,18.15,22.47,19260,23060,28960,37750,46730,2010
134342,GA,15260,"Brunswick, GA",49-0000,major,1730,5.7,44.744,1.154,18.55,38570,3,10.06,12.49,17.13,23.21,29.98,20920,25980,35640,48270,62360,2010
134355,GA,15260,"Brunswick, GA",51-0000,major,1730,6.7,44.845,0.692,15.51,32260,4.9,8.19,9.78,13.24,19.56,27.12,17040,20340,27540,40680,56410,2010
134369,GA,15260,"Brunswick, GA",53-0000,major,2430,9.6,62.83,0.934,12.89,26820,3.6,7.7,8.53,11.11,15.37,21.3,16010,17750,23100,31970,44310,2010
134384,GA,17980,"Columbus, GA-AL",11-0000,major,5600,2.3,50.671,1.069,42.88,89190,2.8,20.29,27.78,38.36,51.04,69.93,42200,57780,79790,106170,145460,2010
134403,GA,17980,"Columbus, GA-AL",13-0000,major,4510,4.2,40.806,0.851,28.81,59920,2.1,16.36,20.69,26.62,34.04,44.77,34040,43030,55360,70790,93130,2010
134427,GA,17980,"Columbus, GA-AL",15-0000,major,2390,3.3,21.631,0.837,30.4,63230,1.8,17.45,22.09,29.28,37.79,45.32,36290,45950,60890,78600,94280,2010
134437,GA,17980,"Columbus, GA-AL",17-0000,major,1230,4.2,11.089,0.611,26.75,55630,4.3,13.62,17.11,24.19,34.96,45.07,28330,35590,50310,72710,93740,2010
134447,GA,17980,"Columbus, GA-AL",19-0000,major,**,**,**,**,31.79,66130,3.4,19.39,26.57,32.2,37.55,43.35,40330,55260,66970,78110,90170,2010
134450,GA,17980,"Columbus, GA-AL",21-0000,major,1430,8,12.973,0.867,18.76,39020,3.1,9.65,12.17,16.64,24.49,31.28,20060,25310,34620,50930,65060,2010
134460,GA,17980,"Columbus, GA-AL",23-0000,major,500,10.7,4.509,0.577,32.55,67710,6.6,15.05,20.51,28.41,37.76,62.02,31310,42660,59100,78540,129000,2010
134464,GA,17980,"Columbus, GA-AL",25-0000,major,6990,4.8,63.22,0.95,19.83,41240,4.2,8.23,10.51,19.9,27.08,32.39,17120,21870,41400,56320,67360,2010
134475,GA,17980,"Columbus, GA-AL",27-0000,major,930,11,8.385,0.621,19.99,41570,4.2,8.3,12.26,18.35,25.74,34.04,17270,25510,38160,53530,70800,2010
134487,GA,17980,"Columbus, GA-AL",29-0000,major,7250,6.4,65.622,1.135,30.77,64000,3.5,12.29,17.37,25.96,34.42,54.21,25560,36140,53990,71600,112750,2010
134519,GA,17980,"Columbus, GA-AL",31-0000,major,3380,5.3,30.625,0.982,10.87,22620,3.5,7.76,8.52,9.97,12.71,15.29,16140,17720,20750,26440,31810,2010
134528,GA,17980,"Columbus, GA-AL",33-0000,major,3190,5.3,28.864,1.151,16.58,34480,3,8.61,12.74,15.59,19.81,24.67,17900,26510,32420,41210,51310,2010
134533,GA,17980,"Columbus, GA-AL",35-0000,major,11630,6.7,105.235,1.213,9.61,19980,2.3,7.46,7.73,8.7,10.67,13.47,15510,16070,18090,22190,28020,2010
134549,GA,17980,"Columbus, GA-AL",37-0000,major,3660,7.5,33.156,1.009,10.27,21360,2.2,7.56,8.04,9.09,11.45,14.83,15720,16720,18900,23820,30850,2010
134557,GA,17980,"Columbus, GA-AL",39-0000,major,2330,7.7,21.05,0.781,10.29,21400,3.2,7.48,7.78,8.68,10.71,16.19,15550,16180,18050,22280,33670,2010
134569,GA,17980,"Columbus, GA-AL",41-0000,major,10630,3.4,96.199,0.91,13.68,28460,4.6,7.5,7.9,9.27,14.69,23.57,15590,16430,19280,30550,49030,2010
134585,GA,17980,"Columbus, GA-AL",43-0000,major,21380,1.8,193.462,1.143,14.16,29460,1.8,8.36,10.29,13.21,16.79,21.57,17390,21400,27490,34910,44870,2010
134627,GA,17980,"Columbus, GA-AL",45-0000,major,130,14.4,1.166,0.363,12.98,27010,6.4,8.19,9.47,10.87,18.08,21.19,17030,19700,22610,37600,44070,2010
134630,GA,17980,"Columbus, GA-AL",47-0000,major,5000,3.3,45.272,1.134,14.61,30390,1.7,8.46,10.45,13.62,17.3,22.3,17590,21730,28330,35980,46380,2010
134651,GA,17980,"Columbus, GA-AL",49-0000,major,5140,5,46.541,1.2,17.63,36670,2.1,9.26,12.74,17.43,21.52,26.39,19260,26500,36250,44760,54890,2010
134669,GA,17980,"Columbus, GA-AL",51-0000,major,6170,4.3,55.845,0.862,15.13,31470,4.3,8.41,10.15,13.36,17.96,24.95,17490,21100,27790,37360,51900,2010
134699,GA,17980,"Columbus, GA-AL",53-0000,major,6150,5.7,55.651,0.827,12,24960,2.8,7.6,8.29,10.05,14.35,18.8,15820,17230,20890,29840,39110,2010
134714,GA,19140,"Dalton, GA",11-0000,major,2750,4.5,43.396,0.916,44.43,92420,2.6,22.28,28.25,38.11,53.57,75.22,46350,58760,79260,111430,156450,2010
134726,GA,19140,"Dalton, GA",13-0000,major,1180,7.1,18.538,0.387,31.07,64630,7.5,14.58,19.1,25.73,33.99,51.18,30340,39730,53510,70690,106460,2010
134737,GA,19140,"Dalton, GA",15-0000,major,850,7.9,13.379,0.518,30.29,63000,5.1,15.37,20.72,28.36,37.16,45.03,31970,43090,59000,77290,93660,2010
134745,GA,19140,"Dalton, GA",17-0000,major,360,6.2,5.653,0.312,30.67,63790,2.4,17.57,24,29.6,37.06,45.99,36540,49910,61570,77080,95660,2010
134748,GA,19140,"Dalton, GA",19-0000,major,150,23.6,2.297,0.274,24.56,51080,3.1,13.46,18.34,24.25,28.52,36.49,27990,38150,50430,59310,75910,2010
134750,GA,19140,"Dalton, GA",21-0000,major,540,7.3,8.569,0.573,17.78,36980,4.3,9.98,12.7,16.23,20.57,28.19,20760,26410,33760,42790,58640,2010
134755,GA,19140,"Dalton, GA",23-0000,major,120,16.7,1.879,0.241,34.56,71890,17.1,13.57,20.08,25.32,43.62,63.46,28220,41770,52660,90720,131990,2010
134758,GA,19140,"Dalton, GA",25-0000,major,3470,8.2,54.766,0.823,19.98,41550,5.2,8.03,9.31,20.66,27.59,32.7,16700,19360,42980,57380,68010,2010
134769,GA,19140,"Dalton, GA",27-0000,major,270,10.2,4.257,0.315,21.59,44910,3.9,12.05,15.56,20.56,26.3,32.62,25060,32370,42760,54710,67840,2010
134771,GA,19140,"Dalton, GA",29-0000,major,2360,6.6,37.266,0.645,30.53,63500,4.9,13.28,16.69,22.68,31.62,52.22,27620,34720,47170,65770,108620,2010
134787,GA,19140,"Dalton, GA",31-0000,major,710,26.9,11.205,0.359,11.51,23950,5.1,7.88,8.76,10.67,13.36,16.62,16390,18230,22180,27800,34560,2010
134794,GA,19140,"Dalton, GA",33-0000,major,760,1.8,12.043,0.48,15.69,32640,2.4,9.86,12.38,14.98,17.92,21.91,20520,25760,31160,37260,45570,2010
134800,GA,19140,"Dalton, GA",35-0000,major,3670,14.8,57.956,0.668,8.98,18680,1.6,7.44,7.68,8.35,9.16,11.55,15470,15980,17370,19050,24030,2010
134812,GA,19140,"Dalton, GA",37-0000,major,1030,5.5,16.203,0.493,10.83,22530,1.9,7.66,8.47,10.35,12.58,14.5,15920,17620,21540,26170,30160,2010
134817,GA,19140,"Dalton, GA",39-0000,major,430,12.7,6.78,0.252,10.58,22000,6,7.51,7.85,8.69,10.37,14.95,15610,16330,18060,21580,31090,2010
134821,GA,19140,"Dalton, GA",41-0000,major,6020,3.2,94.91,0.898,14.46,30080,4.5,7.56,8.26,9.74,16.46,28.03,15720,17190,20260,34230,58310,2010
134830,GA,19140,"Dalton, GA",43-0000,major,9950,4.3,156.961,0.928,14.92,31030,1.2,9.09,11.46,14.23,17.52,21.83,18900,23840,29600,36450,45410,2010
134860,GA,19140,"Dalton, GA",47-0000,major,1450,8.6,22.836,0.572,16.36,34020,2.7,9.47,11.7,15.23,19.87,24.92,19690,24330,31690,41320,51840,2010
134871,GA,19140,"Dalton, GA",49-0000,major,3440,4.4,54.209,1.398,17.44,36280,1.5,10.99,13.65,16.73,19.71,25.02,22850,28400,34790,41000,52050,2010
134886,GA,19140,"Dalton, GA",51-0000,major,16380,2.4,258.51,3.989,13.25,27560,1.3,8.41,10.19,12.73,15.17,18.27,17490,21180,26470,31550,38000,2010
134915,GA,19140,"Dalton, GA",53-0000,major,7480,3.3,117.999,1.754,12.71,26440,2,8.28,9.56,12.16,14.51,18.18,17210,19890,25290,30190,37810,2010
134926,GA,23580,"Gainesville, GA",11-0000,major,3140,3.2,46.209,0.975,47.03,97810,2.4,23.2,29.62,40.15,55.86,#,48260,61600,83510,116200,#,2010
134944,GA,23580,"Gainesville, GA",13-0000,major,2090,6.3,30.713,0.641,28.77,59850,2.4,15.53,19.16,25.84,34.67,45.91,32300,39850,53760,72120,95490,2010
134960,GA,23580,"Gainesville, GA",15-0000,major,840,35.3,12.287,0.476,27.23,56630,2.9,16,23.2,26.15,29.66,39.17,33270,48260,54390,61700,81480,2010
134966,GA,23580,"Gainesville, GA",17-0000,major,460,7.5,6.804,0.375,27.68,57580,2.8,15.71,19.87,25.59,34.26,42.37,32680,41320,53230,71270,88140,2010
134972,GA,23580,"Gainesville, GA",19-0000,major,330,14.4,4.912,0.586,22.73,47290,5.4,12.41,15.99,20.03,28.2,36.93,25810,33250,41670,58650,76810,2010
134975,GA,23580,"Gainesville, GA",21-0000,major,640,5.6,9.479,0.634,17.52,36450,3.4,9.22,12.82,16.68,21.24,27.23,19180,26660,34690,44180,56650,2010
134981,GA,23580,"Gainesville, GA",23-0000,major,**,**,**,**,36.37,75640,15.9,15.38,19.18,24.9,33,#,31990,39900,51790,68630,#,2010
134984,GA,23580,"Gainesville, GA",25-0000,major,5240,3.6,77.063,1.158,20.56,42770,3.3,9.24,13.57,20.06,27.26,32.61,19230,28230,41720,56700,67840,2010
135001,GA,23580,"Gainesville, GA",27-0000,major,510,13.3,7.525,0.557,*,*,*,*,*,*,*,*,*,*,*,*,*,2010
135007,GA,23580,"Gainesville, GA",29-0000,major,4570,3.9,67.277,1.164,36.41,75740,11.6,13.18,17.64,27.41,37.74,#,27410,36690,57000,78500,#,2010
135029,GA,23580,"Gainesville, GA",31-0000,major,1670,6.3,24.59,0.789,12.75,26520,3.1,8.67,10.02,12.39,14.79,17.12,18030,20840,25770,30750,35600,2010
135037,GA,23580,"Gainesville, GA",33-0000,major,1490,10.7,21.861,0.872,16.75,34850,5.1,8.3,11.12,16.45,20.42,25.47,17260,23120,34210,42480,52990,2010
135039,GA,23580,"Gainesville, GA",35-0000,major,3860,4.1,56.756,0.654,10.06,20920,4,7.49,7.82,8.99,11.47,14.5,15580,16260,18690,23850,30160,2010
135052,GA,23580,"Gainesville, GA",37-0000,major,2110,7,30.994,0.943,11.14,23170,2.7,7.65,8.46,10.26,12.6,16.58,15910,17600,21340,26210,34500,2010
135059,GA,23580,"Gainesville, GA",39-0000,major,1200,7.5,17.698,0.657,9.51,19770,2.5,7.58,8.04,8.8,9.84,12.27,15770,16730,18300,20480,25520,2010
135066,GA,23580,"Gainesville, GA",41-0000,major,6450,4.1,94.922,0.898,15.91,33100,4.9,7.73,8.63,11.18,17.56,29.75,16080,17940,23260,36530,61870,2010
135081,GA,23580,"Gainesville, GA",43-0000,major,10450,2.3,153.696,0.908,15.27,31750,1.5,8.75,10.93,14.24,18.16,23.29,18200,22730,29630,37780,48440,2010
135112,GA,23580,"Gainesville, GA",45-0000,major,**,**,**,**,14.3,29750,7.3,9.43,10.02,11.08,19.48,24.63,19620,20840,23060,40530,51230,2010
135114,GA,23580,"Gainesville, GA",47-0000,major,2570,5.9,37.841,0.948,16.89,35130,2.1,9.99,12.6,15.63,20.09,25.78,20780,26210,32510,41800,53630,2010
135129,GA,23580,"Gainesville, GA",49-0000,major,2790,4.6,41.102,1.06,18.6,38690,2.2,10.89,13.33,17.25,23.04,28.29,22650,27720,35880,47920,58840,2010
135143,GA,23580,"Gainesville, GA",51-0000,major,10240,1.9,150.699,2.325,13.37,27810,2.5,9.32,10.27,11.59,15.42,20.04,19390,21360,24100,32080,41680,2010
135175,GA,23580,"Gainesville, GA",53-0000,major,6700,3.1,98.555,1.465,13.31,27670,3,8.14,9.18,11.27,16.12,21.89,16920,19100,23440,33530,45540,2010
135190,GA,25980,"Hinesville-Fort Stewart, GA",11-0000,major,660,6.9,39.33,0.83,38.54,80160,3.5,19.93,25.06,33.88,45.37,62.66,41450,52130,70480,94370,130330,2010
135195,GA,25980,"Hinesville-Fort Stewart, GA",13-0000,major,910,3.6,54.574,1.139,29.33,61010,2.2,17.35,22.82,27.81,34.45,41.94,36090,47460,57850,71660,87230,2010
135203,GA,25980,"Hinesville-Fort Stewart, GA",15-0000,major,280,13.7,16.737,0.648,28.84,59990,4.7,16.25,21.1,28.36,34.24,44.18,33800,43890,59000,71210,91890,2010
135207,GA,25980,"Hinesville-Fort Stewart, GA",17-0000,major,260,1.6,15.573,0.858,28.83,59970,1.5,19.24,21.91,26.25,34.65,41.57,40010,45570,54600,72060,86460,2010
135208,GA,25980,"Hinesville-Fort Stewart, GA",19-0000,major,190,7.4,11.431,1.365,26.72,55580,1.5,16.78,18.88,23.9,31.49,42.7,34910,39260,49720,65500,88820,2010
135209,GA,25980,"Hinesville-Fort Stewart, GA",21-0000,major,210,3.5,12.541,0.838,22.68,47170,8.3,12.55,14.67,18.64,30.36,36.28,26110,30510,38780,63140,75470,2010
135213,GA,25980,"Hinesville-Fort Stewart, GA",23-0000,major,50,7.8,2.973,0.381,30.14,62690,3.4,15.05,21.37,27.02,39.97,48.54,31310,44450,56210,83150,100960,2010
135214,GA,25980,"Hinesville-Fort Stewart, GA",25-0000,major,1710,6.7,101.992,1.533,18.01,37470,7.3,7.8,9.05,16.95,24.67,31.24,16220,18820,35260,51310,64970,2010
135222,GA,25980,"Hinesville-Fort Stewart, GA",27-0000,major,60,17.4,3.731,0.276,*,*,*,*,*,*,*,*,*,*,*,*,*,2010
135223,GA,25980,"Hinesville-Fort Stewart, GA",29-0000,major,760,1.9,45.299,0.784,30.16,62740,3.8,15.53,18.74,27.2,33.85,47.54,32310,38980,56580,70400,98890,2010
135224,GA,25980,"Hinesville-Fort Stewart, GA",31-0000,major,380,4.6,22.485,0.721,13.72,28540,2.2,8.44,9.82,13.4,17.34,19.9,17550,20420,27870,36070,41380,2010
135227,GA,25980,"Hinesville-Fort Stewart, GA",33-0000,major,490,1.6,29.355,1.17,18.17,37780,2.3,12.04,14.16,17.31,21.34,26.4,25040,29450,36010,44390,54900,2010
135229,GA,25980,"Hinesville-Fort Stewart, GA",35-0000,major,1620,4.6,96.578,1.113,9.27,19280,3.1,7.43,7.66,8.33,9.22,13.45,15460,15940,17330,19180,27970,2010
135238,GA,25980,"Hinesville-Fort Stewart, GA",37-0000,major,890,45.9,53.166,1.618,9.35,19460,3.7,7.46,7.73,8.61,9.82,11.92,15520,16080,17910,20420,24790,2010
135242,GA,25980,"Hinesville-Fort Stewart, GA",39-0000,major,350,12.6,20.903,0.776,10.21,21240,6.8,7.42,7.63,8.38,9.92,16.38,15430,15870,17440,20640,34060,2010
135245,GA,25980,"Hinesville-Fort Stewart, GA",41-0000,major,1490,6.2,88.693,0.839,11.7,24330,3.4,7.48,7.8,9.04,12.79,19.33,15560,16220,18810,26600,40200,2010
135251,GA,25980,"Hinesville-Fort Stewart, GA",43-0000,major,2840,5,169.358,1.001,15.55,32340,3.3,8.57,11.42,14.87,18.65,23.01,17810,23750,30930,38790,47860,2010
135274,GA,25980,"Hinesville-Fort Stewart, GA",47-0000,major,420,13,25.129,0.63,15.96,33200,3,8.97,10.78,14.09,19.9,26.8,18660,22420,29320,41390,55740,2010
135281,GA,25980,"Hinesville-Fort Stewart, GA",49-0000,major,1580,22,94.107,2.427,20.74,43150,2.5,11.46,15.26,20.67,26.8,30.35,23840,31740,42990,55750,63130,2010
135288,GA,25980,"Hinesville-Fort Stewart, GA",51-0000,major,710,0.9,42.207,0.651,16.73,34810,1.6,10.04,11.57,15.61,20.03,25.67,20880,24070,32470,41660,53380,2010
135292,GA,25980,"Hinesville-Fort Stewart, GA",53-0000,major,880,19.6,52.682,0.783,15.11,31430,2.4,8.25,11.32,14.32,18.3,22.04,17160,23550,29780,38060,45850,2010
135299,GA,31420,"Macon, GA",11-0000,major,3910,3.3,43.389,0.916,42.15,87660,2.3,19.37,26.55,36.67,50.02,70.82,40300,55220,76280,104030,147310,2010
135319,GA,31420,"Macon, GA",13-0000,major,3440,3.3,38.136,0.796,26.62,55370,3.2,15.39,18.94,23.19,30.98,39.46,32000,39390,48230,64430,82080,2010
135342,GA,31420,"Macon, GA",15-0000,major,1050,7.7,11.614,0.449,27.97,58180,4.1,12.6,17.94,26.18,36.09,44.68,26210,37310,54440,75080,92930,2010
135350,GA,31420,"Macon, GA",17-0000,major,730,6.9,8.14,0.449,31.09,64660,3.5,17.33,22.33,28.99,37.17,48.69,36040,46450,60290,77320,101280,2010
135361,GA,31420,"Macon, GA",19-0000,major,240,23.8,2.677,0.32,24.62,51200,4.9,12.73,16.46,21.26,30.36,40.36,26490,34240,44230,63140,83950,2010
135365,GA,31420,"Macon, GA",21-0000,major,1650,15.8,18.326,1.225,16.9,35150,5.5,9.3,12.02,15.56,20.66,27.1,19350,25010,32370,42970,56370,2010
135375,GA,31420,"Macon, GA",23-0000,major,700,10.9,7.775,0.995,27.8,57830,8.6,12.12,15.06,21.73,34.55,54.88,25200,31320,45210,71870,114140,2010
135382,GA,31420,"Macon, GA",25-0000,major,6520,7.1,72.34,1.087,20.51,42660,7.8,7.95,9.83,20.08,27.18,33.78,16540,20440,41760,56530,70270,2010
135399,GA,31420,"Macon, GA",27-0000,major,560,7.2,6.248,0.463,16.67,34680,4.3,8.27,10.23,13.68,19.77,28.52,17200,21270,28460,41120,59310,2010
135408,GA,31420,"Macon, GA",29-0000,major,7400,3.9,82.032,1.419,29.45,61250,5.4,12.06,16.97,23.71,33.03,49.13,25090,35290,49330,68700,102190,2010
135426,GA,31420,"Macon, GA",31-0000,major,2750,5.8,30.48,0.978,11.34,23590,2.6,7.71,8.47,9.93,13.17,16.71,16040,17610,20660,27390,34760,2010
135436,GA,31420,"Macon, GA",33-0000,major,2800,6.1,31.1,1.24,15.07,31340,3.7,8.31,11.14,13.93,17.69,22.18,17280,23170,28970,36790,46130,2010
135442,GA,31420,"Macon, GA",35-0000,major,6990,3.7,77.533,0.894,9.02,18770,1.7,7.44,7.68,8.37,9.26,12.01,15470,15960,17420,19270,24980,2010
135458,GA,31420,"Macon, GA",37-0000,major,2820,7.2,31.222,0.95,9.64,20060,2,7.52,7.91,8.85,10.42,13.01,15630,16450,18400,21680,27060,2010
135465,GA,31420,"Macon, GA",39-0000,major,2090,9.4,23.167,0.86,9.32,19390,2.7,7.48,7.78,8.5,9.25,12.32,15550,16180,17670,19240,25640,2010
135475,GA,31420,"Macon, GA",41-0000,major,11440,6.5,126.89,1.2,13.42,27910,3.2,7.56,8.16,9.31,14.87,23.83,15720,16970,19360,30930,49560,2010
135492,GA,31420,"Macon, GA",43-0000,major,18010,3.1,199.726,1.18,14.26,29650,1.7,8.54,10.45,13.16,16.9,21.95,17750,21740,27370,35150,45660,2010
135530,GA,31420,"Macon, GA",45-0000,major,230,26.9,2.529,0.788,13.78,28660,2.7,10.98,10.99,12.79,15.06,18.64,22840,22860,26600,31320,38780,2010
135532,GA,31420,"Macon, GA",47-0000,major,3230,4.9,35.804,0.897,15.78,32810,2.2,8.28,10.96,14.63,19.49,24.5,17230,22800,30420,40540,50970,2010
135551,GA,31420,"Macon, GA",49-0000,major,4150,7.8,45.99,1.186,18.83,39160,2.6,10.47,12.89,17.07,23.51,30.91,21780,26820,35510,48900,64300,2010
135571,GA,31420,"Macon, GA",51-0000,major,3850,4,42.706,0.659,16.35,34000,3.3,8.28,10.46,15.05,20.81,25.91,17220,21770,31310,43280,53900,2010
135598,GA,31420,"Macon, GA",53-0000,major,5610,6.2,62.176,0.924,13.47,28010,3.3,7.6,8.47,11.79,16.77,22.86,15820,17610,24520,34890,47550,2010
135615,GA,40660,"Rome, GA",11-0000,major,1680,3,47.29,0.998,40.4,84040,4.2,18.69,25.6,34.64,46.18,69.68,38860,53240,72050,96060,144940,2010
135628,GA,40660,"Rome, GA",13-0000,major,720,4.7,20.258,0.423,27.57,57350,2.9,14.5,18.86,25.3,32.67,42.84,30150,39230,52620,67950,89100,2010
135635,GA,40660,"Rome, GA",15-0000,major,490,5.3,13.713,0.531,22.38,46550,3.3,13.3,15.64,20.23,27,35.2,27660,32520,42090,56170,73210,2010
135641,GA,40660,"Rome, GA",17-0000,major,180,9.7,4.979,0.274,27.42,57030,4.2,13.91,18.3,25.32,35.37,44.13,28940,38060,52670,73560,91780,2010
135642,GA,40660,"Rome, GA",19-0000,major,140,16.4,3.867,0.462,35.47,73770,10,17.7,21.97,30.2,44.75,56.74,36810,45700,62810,93080,118020,2010
135644,GA,40660,"Rome, GA",21-0000,major,520,10.4,14.601,0.976,19.71,40990,3.1,11.93,14.06,18.04,25.47,30.65,24810,29250,37530,52970,63750,2010
135649,GA,40660,"Rome, GA",23-0000,major,220,21,6.058,0.776,33.24,69150,10.7,10.22,11.48,24.65,37.2,75.52,21250,23890,51280,77380,157070,2010
135652,GA,40660,"Rome, GA",25-0000,major,2620,10.8,73.739,1.108,20.98,43640,4.8,8.13,11.66,21.43,28.35,33.8,16920,24250,44570,58960,70310,2010
135660,GA,40660,"Rome, GA",27-0000,major,230,12.6,6.531,0.484,19.24,40010,4.5,9.41,12.69,18.02,24.02,32.25,19560,26390,37470,49960,67090,2010
135663,GA,40660,"Rome, GA",29-0000,major,3800,4.4,106.855,1.849,33.72,70130,7.5,13.23,17.49,24.67,34.25,68.28,27510,36380,51310,71230,142030,2010
135679,GA,40660,"Rome, GA",31-0000,major,1550,9.3,43.663,1.4,11.69,24310,5,7.89,8.73,10.46,13.09,17.49,16420,18160,21760,27240,36370,2010
