,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
114190,PR,32420,"Mayaguez, PR",51-0000,major,3670,13.5,7.19,14950,6.1,5.47,5.79,6.31,6.86,10.85,11380,12040,13130,14260,22570,2005
114204,PR,32420,"Mayaguez, PR",53-0000,major,2320,5.8,7.60,15810,6.3,5.53,5.89,6.48,7.65,10.77,11500,12250,13480,15920,22390,2005
114218,PR,38660,"Ponce, PR",11-0000,major,1280,3.9,26.80,55730,3.3,13.23,16.50,21.52,32.11,44.63,27510,34330,44770,66780,92830,2005
114233,PR,38660,"Ponce, PR",13-0000,major,910,7.5,13.32,27720,2.8,7.71,9.49,11.99,16.06,21.28,16030,19740,24930,33400,44260,2005
114240,PR,38660,"Ponce, PR",15-0000,major,180,11.1,15.00,31200,3.1,8.62,10.35,13.04,19.48,25.16,17920,21520,27110,40520,52330,2005
114243,PR,38660,"Ponce, PR",17-0000,major,730,4.3,15.81,32880,5.9,8.26,10.48,14.65,19.91,26.05,17170,21790,30470,41420,54180,2005
114251,PR,38660,"Ponce, PR",19-0000,major,320,18.8,11.09,23060,5.4,6.41,7.78,9.92,12.79,16.84,13320,16180,20630,26600,35030,2005
114254,PR,38660,"Ponce, PR",21-0000,major,500,6.5,11.29,23480,3.0,6.38,8.17,11.98,14.00,15.86,13280,16990,24930,29130,33000,2005
114259,PR,38660,"Ponce, PR",23-0000,major,100,16.6,28.85,60010,12.3,12.22,16.29,21.86,33.21,52.43,25430,33880,45460,69070,109040,2005
114261,PR,38660,"Ponce, PR",25-0000,major,5190,1.2,13.67,28430,3.7,8.75,11.42,12.69,14.01,18.76,18210,23750,26400,29150,39020,2005
114272,PR,38660,"Ponce, PR",27-0000,major,280,7.2,8.36,17380,3.8,5.63,6.12,6.97,9.78,13.13,11700,12720,14500,20350,27300,2005
114277,PR,38660,"Ponce, PR",29-0000,major,3460,7.3,11.77,24470,5.6,6.90,7.88,9.59,12.41,19.55,14360,16400,19940,25810,40660,2005
114291,PR,38660,"Ponce, PR",31-0000,major,480,5.5,7.19,14950,3.2,5.53,5.99,6.75,8.12,9.80,11500,12450,14040,16890,20390,2005
114297,PR,38660,"Ponce, PR",33-0000,major,1320,10.7,7.05,14660,3.2,5.59,6.04,6.79,7.84,8.80,11620,12570,14130,16320,18300,2005
114299,PR,38660,"Ponce, PR",35-0000,major,3200,7.2,6.59,13700,1.8,5.46,5.77,6.28,6.82,8.89,11350,12000,13070,14190,18490,2005
114312,PR,38660,"Ponce, PR",37-0000,major,2470,5.8,6.49,13500,2.6,5.48,5.79,6.30,6.81,8.15,11400,12040,13100,14170,16950,2005
114317,PR,38660,"Ponce, PR",39-0000,major,830,10.5,8.10,16850,1.6,5.65,6.22,7.41,9.53,10.97,11760,12940,15420,19810,22830,2005
114323,PR,38660,"Ponce, PR",41-0000,major,6690,10.7,7.32,15220,2.5,5.49,5.81,6.36,7.01,10.75,11420,12090,13220,14590,22370,2005
114335,PR,38660,"Ponce, PR",43-0000,major,8720,4.9,8.02,16680,1.4,5.65,6.18,7.15,9.06,11.54,11750,12850,14870,18840,24010,2005
114365,PR,38660,"Ponce, PR",47-0000,major,4150,8.4,7.37,15330,1.7,5.54,5.98,6.72,8.15,10.31,11530,12440,13970,16950,21450,2005
114383,PR,38660,"Ponce, PR",49-0000,major,1660,6.8,9.01,18750,3.9,5.77,6.52,7.88,10.04,13.21,12010,13560,16390,20880,27470,2005
114395,PR,38660,"Ponce, PR",51-0000,major,6740,9.4,8.37,17400,4.2,5.64,6.25,7.61,9.84,11.66,11740,12990,15840,20460,24260,2005
114416,PR,38660,"Ponce, PR",53-0000,major,3740,5.0,7.36,15310,3.8,5.56,5.97,6.66,8.04,10.95,11560,12420,13850,16720,22780,2005
114429,PR,41900,"San German-Cabo Rojo, PR",11-0000,major,500,6.0,26.13,54360,4.4,12.00,16.12,21.24,34.44,45.76,24970,33520,44180,71630,95190,2005
114438,PR,41900,"San German-Cabo Rojo, PR",13-0000,major,280,9.7,13.70,28490,4.9,7.50,9.08,11.37,16.26,23.64,15600,18880,23650,33830,49170,2005
114443,PR,41900,"San German-Cabo Rojo, PR",15-0000,major,40,8.4,17.24,35860,8.5,8.86,11.12,13.37,23.48,30.54,18430,23120,27820,48840,63520,2005
114444,PR,41900,"San German-Cabo Rojo, PR",17-0000,major,250,18.1,25.78,53620,4.0,12.57,18.83,25.66,33.24,40.04,26130,39160,53370,69140,83280,2005
114448,PR,41900,"San German-Cabo Rojo, PR",19-0000,major,40,4.9,13.14,27340,2.9,9.29,10.67,12.35,14.23,17.62,19320,22200,25680,29590,36650,2005
114449,PR,41900,"San German-Cabo Rojo, PR",21-0000,major,190,9.7,12.07,25110,4.7,6.96,11.04,12.44,13.80,15.89,14480,22970,25880,28710,33060,2005
114452,PR,41900,"San German-Cabo Rojo, PR",25-0000,major,2040,2.3,12.35,25680,1.7,9.23,10.98,12.22,13.38,15.38,19200,22830,25420,27840,31990,2005
114456,PR,41900,"San German-Cabo Rojo, PR",27-0000,major,30,20.9,10.04,20890,10.1,6.06,6.97,8.69,11.65,15.64,12610,14500,18080,24240,32540,2005
114457,PR,41900,"San German-Cabo Rojo, PR",29-0000,major,1040,7.0,10.28,21380,7.9,6.12,7.20,8.66,10.79,14.54,12720,14990,18010,22440,30230,2005
114464,PR,41900,"San German-Cabo Rojo, PR",31-0000,major,150,8.6,7.50,15600,3.8,5.72,6.41,7.49,8.43,9.92,11890,13330,15570,17530,20630,2005
114467,PR,41900,"San German-Cabo Rojo, PR",33-0000,major,270,2.4,7.35,15290,2.3,5.63,6.13,7.00,8.41,10.05,11710,12760,14560,17490,20900,2005
114471,PR,41900,"San German-Cabo Rojo, PR",35-0000,major,1110,8.7,6.29,13080,3.0,5.44,5.72,6.19,6.66,7.52,11320,11900,12870,13850,15650,2005
114482,PR,41900,"San German-Cabo Rojo, PR",37-0000,major,490,6.6,6.37,13250,3.1,5.46,5.75,6.24,6.72,7.92,11370,11970,12970,13980,16470,2005
114486,PR,41900,"San German-Cabo Rojo, PR",39-0000,major,330,11.7,6.39,13290,3.2,5.48,5.78,6.28,6.78,7.94,11400,12020,13060,14100,16510,2005
114489,PR,41900,"San German-Cabo Rojo, PR",41-0000,major,1630,13.0,7.48,15560,4.0,5.45,5.78,6.33,7.13,11.82,11340,12030,13180,14830,24580,2005
114496,PR,41900,"San German-Cabo Rojo, PR",43-0000,major,2640,4.1,7.71,16040,2.6,5.64,6.09,6.84,8.93,11.03,11730,12660,14230,18580,22950,2005
114513,PR,41900,"San German-Cabo Rojo, PR",47-0000,major,1920,12.8,6.86,14280,2.8,5.57,5.88,6.41,6.96,8.59,11580,12240,13340,14470,17870,2005
114526,PR,41900,"San German-Cabo Rojo, PR",49-0000,major,600,8.3,10.39,21610,5.2,5.97,6.92,8.94,12.61,16.69,12410,14400,18590,26220,34720,2005
114532,PR,41900,"San German-Cabo Rojo, PR",51-0000,major,4790,15.5,8.37,17400,5.6,5.62,6.17,7.27,9.01,12.74,11690,12840,15130,18750,26490,2005
114545,PR,41900,"San German-Cabo Rojo, PR",53-0000,major,1840,5.6,7.73,16070,7.5,5.57,5.95,6.60,9.25,12.59,11580,12380,13720,19230,26180,2005
114554,PR,41980,"San Juan-Caguas-Guaynabo, PR",11-0000,major,30240,2.0,30.37,63160,1.1,14.23,18.12,25.28,37.13,53.36,29590,37680,52590,77220,110990,2005
114585,PR,41980,"San Juan-Caguas-Guaynabo, PR",13-0000,major,30780,3.4,15.81,32890,1.3,8.92,10.76,13.68,18.89,25.47,18550,22380,28440,39290,52980,2005
114615,PR,41980,"San Juan-Caguas-Guaynabo, PR",15-0000,major,7240,4.9,19.13,39800,2.1,9.55,12.68,17.25,24.29,31.25,19870,26380,35880,50520,64990,2005
114627,PR,41980,"San Juan-Caguas-Guaynabo, PR",17-0000,major,10100,3.0,20.92,43510,1.8,9.33,13.30,19.24,27.17,34.84,19410,27660,40010,56520,72470,2005
114655,PR,41980,"San Juan-Caguas-Guaynabo, PR",19-0000,major,7280,3.1,17.31,36010,1.9,8.74,11.86,15.74,20.81,27.70,18170,24680,32740,43290,57620,2005
114677,PR,41980,"San Juan-Caguas-Guaynabo, PR",21-0000,major,15910,2.1,11.70,24330,1.0,7.77,9.48,11.59,13.43,15.98,16150,19710,24120,27920,33240,2005
114691,PR,41980,"San Juan-Caguas-Guaynabo, PR",23-0000,major,4070,6.8,27.07,56300,4.3,12.52,16.82,23.65,34.58,42.72,26050,34980,49190,71930,88860,2005
114701,PR,41980,"San Juan-Caguas-Guaynabo, PR",25-0000,major,48380,1.3,13.24,27550,1.9,7.57,10.75,12.37,13.93,18.59,15740,22360,25730,28980,38660,2005
114746,PR,41980,"San Juan-Caguas-Guaynabo, PR",27-0000,major,5800,5.5,14.09,29310,3.6,6.41,8.37,11.95,16.66,22.96,13330,17400,24860,34660,47760,2005
114775,PR,41980,"San Juan-Caguas-Guaynabo, PR",29-0000,major,33390,5.1,12.95,26940,2.9,6.36,7.78,10.25,13.65,22.44,13230,16180,21310,28380,46680,2005
114819,PR,41980,"San Juan-Caguas-Guaynabo, PR",31-0000,major,7740,5.1,7.54,15670,2.0,5.56,6.04,6.87,8.62,10.41,11560,12570,14290,17920,21660,2005
114834,PR,41980,"San Juan-Caguas-Guaynabo, PR",33-0000,major,58080,2.1,9.75,20270,2.1,5.80,6.56,9.81,12.48,14.19,12060,13640,20410,25950,29520,2005
114848,PR,41980,"San Juan-Caguas-Guaynabo, PR",35-0000,major,54210,2.0,6.78,14110,2.1,5.52,5.87,6.47,7.35,8.63,11480,12220,13450,15290,17960,2005
114865,PR,41980,"San Juan-Caguas-Guaynabo, PR",37-0000,major,35170,2.1,7.27,15120,2.8,5.51,5.90,6.54,8.75,10.29,11470,12270,13610,18190,21400,2005
114874,PR,41980,"San Juan-Caguas-Guaynabo, PR",39-0000,major,13300,3.1,7.46,15520,3.1,5.50,5.87,6.50,8.07,11.09,11430,12210,13510,16780,23060,2005
114901,PR,41980,"San Juan-Caguas-Guaynabo, PR",41-0000,major,87120,1.7,9.12,18970,1.5,5.53,5.93,6.60,9.61,16.00,11510,12340,13730,19980,33280,2005
114923,PR,41980,"San Juan-Caguas-Guaynabo, PR",43-0000,major,159240,1.4,9.50,19760,0.7,5.87,6.67,8.43,10.98,15.00,12210,13880,17530,22830,31200,2005
114973,PR,41980,"San Juan-Caguas-Guaynabo, PR",45-0000,major,960,10.0,8.81,18330,3.1,5.91,6.99,8.66,10.25,12.23,12290,14530,18010,21310,25440,2005
114979,PR,41980,"San Juan-Caguas-Guaynabo, PR",47-0000,major,49130,2.6,8.31,17290,1.8,5.70,6.27,7.37,9.31,12.44,11850,13040,15340,19360,25880,2005
115019,PR,41980,"San Juan-Caguas-Guaynabo, PR",49-0000,major,30250,2.7,11.44,23790,1.4,5.99,7.03,9.78,14.71,19.06,12450,14610,20350,30590,39650,2005
115053,PR,41980,"San Juan-Caguas-Guaynabo, PR",51-0000,major,59120,2.8,9.41,19570,1.9,5.67,6.25,7.73,11.26,15.61,11800,13000,16080,23420,32470,2005
115125,PR,41980,"San Juan-Caguas-Guaynabo, PR",53-0000,major,54060,1.8,7.65,15920,1.2,5.60,6.01,6.70,8.31,11.29,11640,12500,13930,17290,23480,2005
115156,PR,49500,"Yauco, PR",11-0000,major,320,11.7,20.58,42810,3.5,12.44,15.26,18.46,24.36,31.96,25880,31750,38390,50660,66480,2005
115160,PR,49500,"Yauco, PR",13-0000,major,210,20.8,12.50,26000,5.6,7.22,8.81,10.95,15.17,20.41,15020,18330,22780,31540,42450,2005
115163,PR,49500,"Yauco, PR",15-0000,major,40,44.6,17.36,36100,19.0,9.22,10.76,14.46,22.29,30.96,19170,22380,30080,46370,64400,2005
115164,PR,49500,"Yauco, PR",17-0000,major,30,34.4,18.29,38040,9.3,7.01,14.41,18.73,21.72,27.21,14590,29970,38970,45170,56590,2005
115166,PR,49500,"Yauco, PR",21-0000,major,140,5.8,12.69,26400,2.8,9.80,11.63,12.83,14.15,16.04,20390,24190,26690,29430,33370,2005
115168,PR,49500,"Yauco, PR",25-0000,major,1560,1.2,12.31,25610,1.9,11.11,11.71,12.52,13.33,13.89,23100,24350,26030,27720,28890,2005
115171,PR,49500,"Yauco, PR",29-0000,major,480,18.4,9.76,20290,11.3,5.96,6.80,8.11,10.30,18.11,12390,14140,16870,21430,37660,2005
115177,PR,49500,"Yauco, PR",31-0000,major,160,34.4,6.31,13120,3.7,5.51,5.81,6.33,6.86,7.83,11450,12090,13160,14260,16280,2005
115180,PR,49500,"Yauco, PR",33-0000,major,570,29.4,6.58,13680,5.7,5.52,5.84,6.37,6.93,8.41,11480,12140,13240,14410,17480,2005
115184,PR,49500,"Yauco, PR",35-0000,major,570,12.4,6.17,12840,3.0,5.41,5.68,6.12,6.56,6.88,11260,11810,12720,13640,14310,2005
115191,PR,49500,"Yauco, PR",37-0000,major,380,16.0,6.42,13340,3.2,5.45,5.73,6.19,6.65,7.50,11340,11910,12870,13830,15600,2005
115195,PR,49500,"Yauco, PR",39-0000,major,230,16.9,6.34,13190,3.9,5.42,5.70,6.17,6.64,7.65,11270,11860,12840,13820,15910,2005
115199,PR,49500,"Yauco, PR",41-0000,major,1080,12.1,7.29,15170,5.3,5.46,5.78,6.33,7.01,11.27,11350,12030,13160,14580,23430,2005
115204,PR,49500,"Yauco, PR",43-0000,major,1670,12.8,7.09,14760,2.8,5.54,5.90,6.49,7.69,10.03,11530,12270,13500,15990,20870,2005
115217,PR,49500,"Yauco, PR",47-0000,major,1210,12.3,7.28,15150,3.6,5.51,5.95,6.67,8.02,10.54,11470,12370,13880,16690,21930,2005
115226,PR,49500,"Yauco, PR",49-0000,major,390,6.3,8.96,18640,4.5,5.88,6.67,8.18,10.26,13.89,12230,13870,17020,21340,28890,2005
115233,PR,49500,"Yauco, PR",51-0000,major,750,16.5,7.56,15730,6.1,5.52,5.91,6.56,8.41,11.24,11480,12290,13640,17490,23380,2005
115242,PR,49500,"Yauco, PR",53-0000,major,1360,23.8,6.62,13770,4.1,5.47,5.76,6.24,6.71,7.87,11380,11980,12970,13970,16370,2005
115250,RI,77200,"Providence-Fall River-Warwick, RI-MA",11-0000,major,27620,2.0,42.24,87860,0.8,20.28,26.94,37.79,51.29,#,42170,56040,78600,106670,#,2005
115281,RI,77200,"Providence-Fall River-Warwick, RI-MA",13-0000,major,22000,4.1,28.01,58260,1.9,14.73,19.27,25.17,32.99,42.80,30650,40090,52350,68620,89020,2005
115308,RI,77200,"Providence-Fall River-Warwick, RI-MA",15-0000,major,10610,7.2,31.26,65020,1.8,16.68,22.65,30.97,39.57,46.52,34680,47110,64410,82310,96760,2005
115322,RI,77200,"Providence-Fall River-Warwick, RI-MA",17-0000,major,9610,6.0,31.88,66310,4.5,17.40,22.72,30.17,40.23,50.34,36190,47260,62760,83690,104710,2005
115347,RI,77200,"Providence-Fall River-Warwick, RI-MA",19-0000,major,4400,9.0,28.04,58320,2.8,14.39,18.39,25.30,33.85,44.86,29940,38250,52630,70400,93300,2005
115371,RI,77200,"Providence-Fall River-Warwick, RI-MA",21-0000,major,11910,4.2,18.29,38040,4.0,9.75,12.10,15.83,23.75,31.56,20280,25170,32930,49400,65640,2005
115386,RI,77200,"Providence-Fall River-Warwick, RI-MA",23-0000,major,3300,7.6,34.04,70810,4.9,15.04,18.63,27.19,42.20,63.95,31290,38740,56550,87780,133010,2005
115395,RI,77200,"Providence-Fall River-Warwick, RI-MA",25-0000,major,37980,3.5,22.92,47670,2.2,9.16,13.48,21.87,30.95,35.24,19060,28030,45490,64370,73310,2005
115442,RI,77200,"Providence-Fall River-Warwick, RI-MA",27-0000,major,7280,4.8,20.59,42820,2.5,8.94,12.98,19.05,26.26,33.51,18600,26990,39620,54620,69690,2005
115469,RI,77200,"Providence-Fall River-Warwick, RI-MA",29-0000,major,33630,3.2,29.25,60850,1.8,13.71,19.92,25.91,32.90,43.68,28520,41440,53900,68420,90860,2005
115511,RI,77200,"Providence-Fall River-Warwick, RI-MA",31-0000,major,19390,4.1,12.68,26370,1.1,9.20,10.26,12.19,14.64,16.95,19130,21340,25350,30450,35260,2005
115526,RI,77200,"Providence-Fall River-Warwick, RI-MA",33-0000,major,12900,6.2,18.31,38080,3.0,8.49,11.28,18.65,23.45,27.79,17660,23460,38800,48780,57790,2005
115541,RI,77200,"Providence-Fall River-Warwick, RI-MA",35-0000,major,54060,1.7,9.57,19900,0.8,7.01,7.52,8.42,10.68,13.61,14570,15640,17520,22210,28310,2005
115558,RI,77200,"Providence-Fall River-Warwick, RI-MA",37-0000,major,17610,2.2,11.85,24660,1.3,7.51,8.65,10.96,14.30,16.97,15610,18000,22790,29740,35300,2005
115569,RI,77200,"Providence-Fall River-Warwick, RI-MA",39-0000,major,**,**,11.25,23390,1.5,7.36,8.41,10.06,12.56,16.61,15320,17490,20930,26120,34550,2005
115587,RI,77200,"Providence-Fall River-Warwick, RI-MA",41-0000,major,59430,1.9,14.39,29930,1.6,7.36,8.20,10.44,16.63,26.81,15300,17060,21710,34590,55770,2005
115605,RI,77200,"Providence-Fall River-Warwick, RI-MA",43-0000,major,96660,1.4,14.81,30810,0.9,8.88,10.95,14.02,17.65,21.89,18470,22780,29150,36720,45530,2005
115656,RI,77200,"Providence-Fall River-Warwick, RI-MA",45-0000,major,**,**,11.34,23580,5.0,7.35,8.28,10.10,12.67,17.44,15290,17220,21020,26350,36280,2005
115659,RI,77200,"Providence-Fall River-Warwick, RI-MA",47-0000,major,24680,3.2,19.81,41210,1.5,11.05,14.52,19.11,24.58,30.35,22980,30190,39750,51120,63130,2005
115697,RI,77200,"Providence-Fall River-Warwick, RI-MA",49-0000,major,19290,3.7,18.70,38890,1.4,10.82,13.66,17.90,22.57,28.90,22510,28420,37240,46950,60110,2005
115728,RI,77200,"Providence-Fall River-Warwick, RI-MA",51-0000,major,51680,2.1,14.10,29330,1.2,7.95,9.67,12.83,17.19,21.82,16530,20110,26690,35750,45380,2005
115815,RI,77200,"Providence-Fall River-Warwick, RI-MA",53-0000,major,35080,2.9,13.24,27530,1.5,7.65,8.96,12.16,16.20,20.60,15900,18650,25290,33700,42840,2005
115844,SC,11340,"Anderson, SC",11-0000,major,2280,6.6,36.14,75170,3.3,15.79,21.76,31.34,43.06,66.70,32840,45260,65190,89570,138730,2005
115860,SC,11340,"Anderson, SC",13-0000,major,860,17.3,19.61,40790,6.4,11.58,12.95,16.40,23.61,30.00,24090,26940,34120,49120,62410,2005
115868,SC,11340,"Anderson, SC",15-0000,major,320,14.7,21.23,44170,8.5,10.94,14.78,18.21,26.56,38.07,22760,30740,37870,55250,79190,2005
115871,SC,11340,"Anderson, SC",17-0000,major,1270,40.4,25.90,53860,1.9,15.77,20.79,25.73,30.98,35.60,32810,43240,53510,64440,74050,2005
115880,SC,11340,"Anderson, SC",19-0000,major,180,37.5,22.80,47420,7.2,14.27,16.78,20.86,28.43,34.79,29670,34890,43390,59140,72370,2005
115882,SC,11340,"Anderson, SC",21-0000,major,790,5.6,15.71,32680,3.6,9.63,11.62,14.58,19.07,24.37,20030,24170,30320,39670,50680,2005
115887,SC,11340,"Anderson, SC",23-0000,major,180,35.5,*,*,*,*,*,*,*,*,*,*,*,*,*,2005
115890,SC,11340,"Anderson, SC",25-0000,major,3450,8.2,17.88,37190,4.4,6.90,13.41,17.98,22.81,27.02,14350,27880,37410,47440,56200,2005
115904,SC,11340,"Anderson, SC",27-0000,major,390,21.8,13.02,27080,5.0,7.42,9.10,12.31,16.19,19.66,15420,18940,25600,33670,40890,2005
115907,SC,11340,"Anderson, SC",29-0000,major,3650,8.8,30.40,63220,18.6,10.38,13.49,20.14,34.47,#,21600,28050,41880,71700,#,2005
115916,SC,11340,"Anderson, SC",31-0000,major,1640,10.7,9.90,20590,5.8,6.42,7.57,8.89,11.00,15.18,13340,15740,18490,22880,31580,2005
115924,SC,11340,"Anderson, SC",33-0000,major,650,19.2,13.98,29090,4.2,8.22,10.33,14.17,16.94,20.11,17100,21490,29460,35230,41830,2005
115927,SC,11340,"Anderson, SC",35-0000,major,6200,5.8,7.46,15520,2.7,5.58,6.05,6.83,8.15,10.37,11610,12580,14200,16960,21580,2005
115942,SC,11340,"Anderson, SC",37-0000,major,2100,10.4,8.80,18300,8.9,5.66,6.22,7.42,9.86,12.63,11780,12940,15430,20500,26270,2005
115949,SC,11340,"Anderson, SC",39-0000,major,1010,38.3,8.22,17090,2.3,6.42,7.17,7.97,9.11,10.38,13350,14910,16570,18940,21600,2005
115953,SC,11340,"Anderson, SC",41-0000,major,6680,7.8,11.63,24190,5.2,6.07,7.20,8.74,12.73,19.54,12630,14970,18180,26480,40650,2005
115967,SC,11340,"Anderson, SC",43-0000,major,8380,5.8,12.46,25920,2.5,7.42,9.30,11.54,14.39,18.95,15440,19340,24000,29940,39420,2005
115995,SC,11340,"Anderson, SC",47-0000,major,2870,13.5,14.79,30770,3.5,9.36,10.89,13.97,17.54,21.69,19460,22640,29060,36480,45110,2005
116005,SC,11340,"Anderson, SC",49-0000,major,3220,10.4,16.71,34760,3.2,9.74,12.48,16.08,20.54,25.16,20250,25950,33450,42720,52330,2005
116020,SC,11340,"Anderson, SC",51-0000,major,10400,4.8,13.12,27290,3.5,8.48,10.15,12.31,15.24,19.80,17650,21120,25610,31700,41190,2005
116053,SC,11340,"Anderson, SC",53-0000,major,5060,11.3,12.69,26400,4.8,7.04,8.78,11.06,15.64,20.90,14640,18270,23010,32540,43480,2005
116066,SC,16700,"Charleston-North Charleston, SC",11-0000,major,13830,3.3,35.30,73430,1.3,16.05,21.53,30.70,43.02,62.38,33380,44780,63860,89470,129750,2005
116097,SC,16700,"Charleston-North Charleston, SC",13-0000,major,8270,4.5,23.86,49630,1.8,12.48,16.03,21.24,29.18,37.50,25960,33340,44180,60700,77990,2005
116123,SC,16700,"Charleston-North Charleston, SC",15-0000,major,4480,11.7,26.05,54180,3.1,15.27,18.81,23.98,32.69,41.15,31760,39130,49880,67990,85590,2005
116134,SC,16700,"Charleston-North Charleston, SC",17-0000,major,6330,3.0,26.47,55050,4.5,13.75,18.72,25.47,33.37,41.57,28610,38930,52970,69410,86460,2005
116158,SC,16700,"Charleston-North Charleston, SC",19-0000,major,1790,8.6,23.90,49710,3.2,12.07,15.39,21.01,28.70,39.23,25100,32010,43700,59710,81610,2005
116174,SC,16700,"Charleston-North Charleston, SC",21-0000,major,3050,4.9,15.22,31650,2.9,8.64,10.67,14.07,18.51,23.56,17970,22200,29250,38500,49010,2005
116186,SC,16700,"Charleston-North Charleston, SC",23-0000,major,1940,8.3,35.66,74160,7.8,14.06,18.13,26.23,42.58,#,29250,37700,54550,88570,#,2005
116192,SC,16700,"Charleston-North Charleston, SC",25-0000,major,16360,15.8,18.41,38290,3.1,7.37,12.46,18.06,23.93,28.09,15320,25910,37560,49780,58430,2005
116231,SC,16700,"Charleston-North Charleston, SC",27-0000,major,2600,9.7,17.44,36280,4.5,7.90,10.01,14.75,21.26,32.14,16430,20830,30670,44230,66860,2005
116248,SC,16700,"Charleston-North Charleston, SC",29-0000,major,14190,16.5,26.03,54140,5.7,12.04,16.17,21.99,28.34,43.65,25040,33630,45740,58950,90780,2005
116282,SC,16700,"Charleston-North Charleston, SC",31-0000,major,6780,10.2,10.79,22440,2.8,7.17,8.00,9.63,12.43,16.45,14910,16630,20040,25850,34220,2005
116295,SC,16700,"Charleston-North Charleston, SC",33-0000,major,6310,6.6,13.46,28000,4.0,7.12,9.01,12.58,16.79,20.75,14820,18730,26170,34920,43160,2005
116307,SC,16700,"Charleston-North Charleston, SC",35-0000,major,27610,2.1,7.75,16110,1.7,5.59,6.08,6.91,8.54,11.23,11630,12640,14380,17760,23360,2005
116324,SC,16700,"Charleston-North Charleston, SC",37-0000,major,10980,3.9,8.87,18450,1.7,5.93,6.87,8.10,10.07,12.88,12330,14300,16840,20950,26790,2005
116332,SC,16700,"Charleston-North Charleston, SC",39-0000,major,6610,7.7,9.22,19170,3.2,5.81,6.63,7.98,10.56,15.06,12090,13780,16600,21970,31330,2005
116351,SC,16700,"Charleston-North Charleston, SC",41-0000,major,27220,2.3,12.92,26880,2.6,6.13,7.35,9.64,15.17,22.95,12740,15280,20040,31540,47740,2005
116370,SC,16700,"Charleston-North Charleston, SC",43-0000,major,43240,3.0,12.92,26860,1.5,7.63,9.50,11.90,15.30,19.60,15880,19770,24740,31810,40780,2005
116419,SC,16700,"Charleston-North Charleston, SC",45-0000,major,500,26.7,10.70,22250,6.8,5.83,6.64,9.17,13.80,18.21,12130,13800,19080,28700,37880,2005
116423,SC,16700,"Charleston-North Charleston, SC",47-0000,major,16130,3.1,14.84,30870,1.6,8.84,11.16,14.05,17.37,21.42,18380,23200,29210,36140,44550,2005
116453,SC,16700,"Charleston-North Charleston, SC",49-0000,major,12810,3.2,16.55,34430,1.6,9.14,11.64,15.78,20.54,25.45,19020,24210,32810,42720,52930,2005
116487,SC,16700,"Charleston-North Charleston, SC",51-0000,major,18170,4.0,14.60,30370,2.5,8.00,9.99,13.43,17.98,22.21,16640,20780,27930,37400,46200,2005
116547,SC,16700,"Charleston-North Charleston, SC",53-0000,major,21630,4.5,13.71,28520,3.8,6.51,8.14,11.46,16.79,27.16,13540,16930,23830,34930,56500,2005
116573,SC,17900,"Columbia, SC",11-0000,major,17500,2.6,35.64,74140,1.4,15.63,21.56,31.17,43.39,63.26,32500,44840,64840,90240,131580,2005
116605,SC,17900,"Columbia, SC",13-0000,major,14680,3.7,23.18,48220,1.8,12.72,15.79,21.13,28.78,36.51,26460,32840,43960,59870,75950,2005
116635,SC,17900,"Columbia, SC",15-0000,major,6600,2.9,25.87,53820,2.6,14.37,17.93,24.05,32.67,41.04,29880,37280,50030,67940,85370,2005
116645,SC,17900,"Columbia, SC",17-0000,major,4980,3.5,25.10,52200,1.9,13.95,18.17,24.15,31.27,39.21,29010,37790,50240,65040,81560,2005
116669,SC,17900,"Columbia, SC",19-0000,major,1850,9.0,23.21,48280,3.5,12.06,16.03,21.31,28.99,35.49,25090,33330,44330,60300,73820,2005
116685,SC,17900,"Columbia, SC",21-0000,major,5090,5.9,15.87,33010,2.6,9.38,11.71,14.83,19.20,24.55,19520,24350,30840,39940,51060,2005
116699,SC,17900,"Columbia, SC",23-0000,major,3880,6.2,30.85,64170,3.7,13.55,16.61,24.76,38.51,56.65,28180,34550,51490,80100,117840,2005
116708,SC,17900,"Columbia, SC",25-0000,major,20010,3.9,17.67,36760,5.6,7.32,9.65,16.65,23.56,28.07,15240,20070,34640,49000,58380,2005
116738,SC,17900,"Columbia, SC",27-0000,major,3240,6.0,18.27,38000,3.4,8.45,11.72,16.29,22.18,30.31,17570,24380,33880,46130,63040,2005
116763,SC,17900,"Columbia, SC",29-0000,major,17690,7.5,25.34,52710,2.3,11.36,15.27,20.91,27.78,42.63,23620,31770,43490,57790,88670,2005
116800,SC,17900,"Columbia, SC",31-0000,major,7650,6.2,10.69,22240,1.8,7.27,8.33,9.97,12.40,15.50,15110,17320,20740,25790,32240,2005
116812,SC,17900,"Columbia, SC",33-0000,major,8010,3.9,13.63,28360,2.4,7.59,9.84,12.81,16.31,20.59,15790,20460,26640,33930,42830,2005
116826,SC,17900,"Columbia, SC",35-0000,major,25850,2.7,8.00,16640,2.5,5.60,6.08,6.91,8.85,11.54,11650,12660,14380,18410,24010,2005
