,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
152165,WI,31540,"Madison, WI",33-0000,major,6730,4.8,17.37,0.73,22.48,46750,6.7,10.17,13.58,20.32,30.46,37.39,21160,28250,42260,63350,77770,2017
152180,WI,31540,"Madison, WI",35-0000,major,31310,2.5,80.854,0.87,11.91,24780,2.2,8.04,8.78,10.43,13.74,18.48,16720,18260,21690,28580,38440,2017
152196,WI,31540,"Madison, WI",37-0000,major,11570,3.6,29.882,0.96,13.88,28870,2.4,8.89,10.39,12.7,16.53,20.39,18490,21600,26420,34380,42400,2017
152204,WI,31540,"Madison, WI",39-0000,major,11970,6.1,30.913,0.85,13.35,27760,2.3,8.84,10.21,11.79,14.61,20.35,18400,21230,24530,30390,42330,2017
152218,WI,31540,"Madison, WI",41-0000,major,34330,3,88.638,0.87,19.73,41030,2.6,8.31,9.63,13.81,23.37,38.04,17280,20040,28730,48600,79120,2017
152237,WI,31540,"Madison, WI",43-0000,major,56450,2.2,145.761,0.95,18.35,38170,1,10.47,13.68,17.41,22.03,28.02,21790,28450,36210,45830,58270,2017
152285,WI,31540,"Madison, WI",45-0000,major,1400,36.6,3.625,1.1,15.16,31530,9.1,8.29,9.93,13.8,19.17,23.67,17250,20650,28710,39870,49240,2017
152290,WI,31540,"Madison, WI",47-0000,major,14010,2.9,36.164,0.9,26.4,54920,2,14.95,18.9,25.15,33.05,39.47,31100,39310,52300,68750,82110,2017
152318,WI,31540,"Madison, WI",49-0000,major,12660,3.3,32.683,0.84,22.71,47230,1.5,13.39,16.81,21.66,27.72,34.31,27840,34970,45040,57660,71350,2017
152349,WI,31540,"Madison, WI",51-0000,major,25480,4.5,65.794,1.04,18.15,37740,1,11.54,13.77,17.03,21.42,26.58,23990,28640,35410,44550,55290,2017
152407,WI,31540,"Madison, WI",53-0000,major,21400,4.4,55.25,0.79,17.73,36880,2,9.92,12.58,16.57,21.5,27.24,20640,26160,34460,44710,56670,2017
152429,WI,33340,"Milwaukee-Waukesha-West Allis, WI",11-0000,major,44010,1.8,52.301,1.02,57.39,119380,1,25.05,36.83,50.78,68.85,97.52,52100,76610,105630,143210,202840,2017
152461,WI,33340,"Milwaukee-Waukesha-West Allis, WI",13-0000,major,48910,2.6,58.118,1.11,34.17,71080,1.2,18.36,23.52,30.44,39.64,51.35,38190,48920,63310,82440,106820,2017
152489,WI,33340,"Milwaukee-Waukesha-West Allis, WI",15-0000,major,26160,3.3,31.083,1.04,36.88,76710,1.3,19.94,26.62,35.3,45.58,56.61,41480,55360,73430,94800,117760,2017
152505,WI,33340,"Milwaukee-Waukesha-West Allis, WI",17-0000,major,16560,2.9,19.673,1.11,35.01,72830,1.1,20.32,26.42,33.77,42.54,50.54,42270,54950,70230,88480,105120,2017
152533,WI,33340,"Milwaukee-Waukesha-West Allis, WI",19-0000,major,3880,5.3,4.611,0.57,32.52,67650,2.5,16.68,21.98,29.28,39.68,52.88,34690,45720,60890,82530,109990,2017
152556,WI,33340,"Milwaukee-Waukesha-West Allis, WI",21-0000,major,12900,5.7,15.325,1.04,21.05,43790,2.1,11.29,15.26,19.42,25.16,32.7,23490,31730,40390,52330,68010,2017
152573,WI,33340,"Milwaukee-Waukesha-West Allis, WI",23-0000,major,6350,4.1,7.547,0.98,48.17,100190,9.5,17.7,23.49,33.15,60.3,#,36810,48860,68940,125420,#,2017
152579,WI,33340,"Milwaukee-Waukesha-West Allis, WI",25-0000,major,45280,4,53.805,0.88,25.5,53040,2.8,11.2,14.85,22.98,33.09,40.36,23290,30890,47810,68820,83950,2017
152626,WI,33340,"Milwaukee-Waukesha-West Allis, WI",27-0000,major,12260,4.6,14.573,1.08,23.01,47870,2.4,9.17,13.58,20.31,28.55,38.42,19080,28240,42230,59390,79910,2017
152660,WI,33340,"Milwaukee-Waukesha-West Allis, WI",29-0000,major,53570,2.7,63.661,1.07,40.03,83250,3,16.39,24.2,31.75,41.88,71.14,34090,50340,66050,87110,147970,2017
152716,WI,33340,"Milwaukee-Waukesha-West Allis, WI",31-0000,major,21250,4.9,25.248,0.87,15.4,32040,1.4,10.52,12.24,14.6,17.86,21.73,21880,25460,30370,37140,45200,2017
152732,WI,33340,"Milwaukee-Waukesha-West Allis, WI",33-0000,major,15710,3.3,18.667,0.78,22.34,46470,6.7,9.92,12.46,18.41,33.05,38.69,20630,25910,38300,68740,80480,2017
152751,WI,33340,"Milwaukee-Waukesha-West Allis, WI",35-0000,major,69490,1.5,82.574,0.89,10.65,22140,1.1,7.94,8.54,9.58,11.88,14.75,16520,17760,19930,24710,30680,2017
152768,WI,33340,"Milwaukee-Waukesha-West Allis, WI",37-0000,major,24420,3.5,29.017,0.93,13.47,28010,2,8.61,9.98,11.87,15.73,21.08,17900,20750,24680,32720,43840,2017
152778,WI,33340,"Milwaukee-Waukesha-West Allis, WI",39-0000,major,45370,2.7,53.91,1.49,12.03,25020,1.3,8.35,9.48,11.11,13.45,16.51,17370,19720,23110,27980,34350,2017
152799,WI,33340,"Milwaukee-Waukesha-West Allis, WI",41-0000,major,79920,2.5,94.965,0.93,21.87,45490,2.1,8.31,9.71,14.72,27.64,44.72,17280,20190,30610,57500,93020,2017
152819,WI,33340,"Milwaukee-Waukesha-West Allis, WI",43-0000,major,122310,1.5,145.344,0.94,18.59,38660,0.7,10.16,13.35,17.48,22.58,28.74,21140,27770,36360,46960,59780,2017
152871,WI,33340,"Milwaukee-Waukesha-West Allis, WI",45-0000,major,560,21.3,0.667,0.2,16.64,34620,8,9.53,12.25,15.38,21.03,24.69,19810,25480,31990,43740,51350,2017
152876,WI,33340,"Milwaukee-Waukesha-West Allis, WI",47-0000,major,26880,3.8,31.94,0.79,27.78,57770,1.4,15.38,19.62,26.79,35.47,42.65,31990,40810,55720,73780,88720,2017
152911,WI,33340,"Milwaukee-Waukesha-West Allis, WI",49-0000,major,29290,3.1,34.806,0.9,23.42,48710,1,12.48,16.61,22.6,28.99,36.51,25960,34550,47000,60300,75940,2017
152947,WI,33340,"Milwaukee-Waukesha-West Allis, WI",51-0000,major,84780,2.3,100.74,1.59,18.82,39150,1.1,10.51,13.29,17.36,22.8,29,21870,27640,36110,47420,60320,2017
153026,WI,33340,"Milwaukee-Waukesha-West Allis, WI",53-0000,major,51690,3.6,61.426,0.88,17.2,35770,1.3,9.93,12.23,15.88,20.44,26.3,20650,25450,33020,42510,54700,2017
153051,WI,36780,"Oshkosh-Neenah, WI",11-0000,major,4410,5.2,46.326,0.91,53.07,110390,1.8,25.91,35.29,47.81,62.4,84.73,53900,73400,99430,129790,176230,2017
153070,WI,36780,"Oshkosh-Neenah, WI",13-0000,major,4490,4.6,47.142,0.9,28.29,58850,1.9,15.3,20.57,26.75,34.38,42.4,31830,42790,55640,71510,88190,2017
153093,WI,36780,"Oshkosh-Neenah, WI",15-0000,major,2240,9.3,23.483,0.79,32.06,66690,2.7,16.94,22.71,30.93,39.97,48.89,35230,47230,64340,83150,101680,2017
153106,WI,36780,"Oshkosh-Neenah, WI",17-0000,major,2140,11.4,22.422,1.27,34.48,71710,2.8,20.29,26.8,33.49,40.41,48.54,42210,55740,69660,84050,100950,2017
153120,WI,36780,"Oshkosh-Neenah, WI",19-0000,major,570,6.6,5.996,0.74,24.15,50230,4.6,15.02,17.59,22.56,29.26,36.84,31250,36590,46930,60860,76620,2017
153123,WI,36780,"Oshkosh-Neenah, WI",21-0000,major,1310,6.5,13.79,0.94,21.49,44690,4.3,11.64,15.23,20.89,27.28,31.9,24200,31670,43450,56730,66350,2017
153131,WI,36780,"Oshkosh-Neenah, WI",23-0000,major,270,11.8,2.87,0.37,32.98,68610,5.7,18.15,21.24,25.4,42.97,56.78,37760,44190,52820,89370,118110,2017
153134,WI,36780,"Oshkosh-Neenah, WI",25-0000,major,4570,4.3,48.013,0.78,21.97,45690,3.4,10.57,14.19,21,28.67,35.29,21990,29510,43670,59620,73390,2017
153146,WI,36780,"Oshkosh-Neenah, WI",27-0000,major,930,8.1,9.761,0.72,23.31,48490,3.7,10.12,16.1,22.13,28.25,35.49,21060,33500,46030,58770,73820,2017
153154,WI,36780,"Oshkosh-Neenah, WI",29-0000,major,5870,2.4,61.615,1.03,32.76,68150,3.9,15.89,18.91,28.03,36.06,48.45,33060,39330,58300,75000,100780,2017
153185,WI,36780,"Oshkosh-Neenah, WI",31-0000,major,1970,8.7,20.69,0.72,15.05,31300,2.7,10.67,12.27,14.32,17.39,20.03,22200,25530,29780,36170,41660,2017
153195,WI,36780,"Oshkosh-Neenah, WI",33-0000,major,2000,3.5,20.959,0.88,20.94,43550,5.9,9.49,12.01,20.05,28.46,35.51,19730,24980,41710,59200,73870,2017
153207,WI,36780,"Oshkosh-Neenah, WI",35-0000,major,6750,2.6,70.828,0.77,11.38,23660,4.8,7.93,8.55,9.73,12.96,18.4,16490,17790,20230,26970,38270,2017
153220,WI,36780,"Oshkosh-Neenah, WI",37-0000,major,2200,4.2,23.063,0.74,12.88,26790,2.6,8.51,9.89,11.55,14.46,19.65,17710,20570,24020,30080,40860,2017
153226,WI,36780,"Oshkosh-Neenah, WI",39-0000,major,3520,11.3,36.982,1.02,12.49,25980,3,8.94,10.09,11.47,13.69,17.1,18590,21000,23860,28470,35570,2017
153237,WI,36780,"Oshkosh-Neenah, WI",41-0000,major,7550,4.3,79.25,0.78,19.03,39570,4,8.14,9.2,13.14,22.43,35.21,16920,19130,27330,46650,73230,2017
153253,WI,36780,"Oshkosh-Neenah, WI",43-0000,major,14520,3.2,152.5,0.99,17.25,35890,1.6,10.16,12.67,16.37,20.83,25.54,21130,26360,34060,43320,53130,2017
153288,WI,36780,"Oshkosh-Neenah, WI",45-0000,major,40,19.4,0.387,0.12,16.37,34060,10.5,8.07,8.87,14.81,24.73,28.12,16780,18440,30800,51430,58500,2017
153289,WI,36780,"Oshkosh-Neenah, WI",47-0000,major,4040,26.7,42.403,1.06,24.44,50820,1.8,13.74,17.92,23.45,30.8,36.97,28580,37270,48780,64060,76890,2017
153304,WI,36780,"Oshkosh-Neenah, WI",49-0000,major,3550,6,37.311,0.96,22.31,46400,1.6,13.18,16.99,22.09,27.53,31.39,27420,35330,45940,57250,65280,2017
153320,WI,36780,"Oshkosh-Neenah, WI",51-0000,major,16420,7,172.371,2.72,19.59,40740,2.9,11.87,14.28,18.44,24.38,29.19,24690,29700,38360,50710,60720,2017
153358,WI,36780,"Oshkosh-Neenah, WI",53-0000,major,5890,10.5,61.841,0.88,17.1,35570,3,9.57,12.17,16.14,21.15,25.84,19910,25310,33570,43990,53740,2017
153373,WI,39540,"Racine, WI",11-0000,major,2920,6.9,38.985,0.76,48.68,101250,1.9,21.63,30.86,43.92,59.06,79.17,44990,64180,91360,122840,164680,2017
153393,WI,39540,"Racine, WI",13-0000,major,2550,8.7,34.004,0.65,29.48,61310,1.9,16.06,20.81,26.99,34.33,44.59,33390,43280,56140,71400,92740,2017
153412,WI,39540,"Racine, WI",15-0000,major,880,14.1,11.697,0.39,32.82,68260,4,14.95,22.53,31.58,42.47,50.67,31090,46860,65690,88340,105390,2017
153423,WI,39540,"Racine, WI",17-0000,major,1110,7.8,14.781,0.84,32.53,67660,1.5,19.39,25.06,31.72,39.14,46.8,40320,52130,65970,81410,97340,2017
153431,WI,39540,"Racine, WI",19-0000,major,300,21.8,4.016,0.5,29.25,60840,3.9,15.84,19.98,27.75,35.32,42.42,32950,41550,57710,73460,88240,2017
153435,WI,39540,"Racine, WI",21-0000,major,960,9.2,12.809,0.87,19.51,40570,3.4,10.77,13.44,18.74,24.14,30.08,22410,27960,38970,50200,62570,2017
153443,WI,39540,"Racine, WI",23-0000,major,**,**,**,**,31.25,65000,6.8,17.84,22.67,27.36,36.84,54,37110,47140,56910,76620,112320,2017
153446,WI,39540,"Racine, WI",25-0000,major,4550,4.5,60.839,0.99,23.09,48020,3.8,11.26,14.83,21.13,30.7,37.52,23420,30860,43940,63860,78040,2017
153458,WI,39540,"Racine, WI",27-0000,major,660,11.6,8.824,0.65,19.19,39920,4.9,8.69,12.63,16.81,23.65,30.91,18080,26270,34970,49200,64290,2017
153465,WI,39540,"Racine, WI",29-0000,major,3680,3.7,49.144,0.82,38.21,79480,5.1,15.87,24.05,31.78,41.12,70.16,33000,50010,66100,85520,145940,2017
153481,WI,39540,"Racine, WI",31-0000,major,2170,8.9,28.974,1,14.75,30680,3.7,9.77,11.63,14.44,17.03,20.28,20330,24190,30020,35410,42180,2017
153490,WI,39540,"Racine, WI",33-0000,major,1960,2.6,26.124,1.09,22.47,46730,5,10,14.57,21.01,29.97,36.68,20800,30300,43700,62350,76300,2017
153500,WI,39540,"Racine, WI",35-0000,major,6560,2.4,87.654,0.95,10,20810,1.6,7.89,8.4,9.25,10.98,13.55,16400,17470,19240,22830,28180,2017
153515,WI,39540,"Racine, WI",37-0000,major,2300,7.4,30.753,0.99,13.08,27210,2.4,8.44,9.61,11.9,15.15,19.61,17550,19980,24750,31520,40800,2017
153520,WI,39540,"Racine, WI",39-0000,major,3230,9,43.202,1.19,11.19,23270,1.6,8.25,9.24,10.6,12.23,14.89,17160,19210,22040,25430,30970,2017
153528,WI,39540,"Racine, WI",41-0000,major,7210,5.9,96.342,0.95,17.46,36320,4.2,8.03,8.91,11.79,19.44,33.14,16700,18540,24520,40430,68940,2017
153541,WI,39540,"Racine, WI",43-0000,major,10630,4.1,141.985,0.92,16.12,33520,1.5,8.94,11.39,15.46,19.15,24.6,18600,23690,32160,39840,51170,2017
153569,WI,39540,"Racine, WI",45-0000,major,**,**,**,**,11.15,23190,8.8,8.12,8.83,10.03,12.79,16.88,16890,18360,20860,26600,35110,2017
153570,WI,39540,"Racine, WI",47-0000,major,2180,5.7,29.126,0.72,25.67,53390,2.8,14.29,18.19,24.83,32.18,38.64,29730,37840,51650,66930,80370,2017
153585,WI,39540,"Racine, WI",49-0000,major,3010,4.4,40.219,1.04,21.77,45280,1.4,12.59,16.84,21.63,26.51,30.51,26190,35040,44980,55140,63450,2017
153598,WI,39540,"Racine, WI",51-0000,major,11360,8.3,151.8,2.4,18.21,37870,1.8,10.58,13.09,17.01,21.98,27.33,22010,27220,35380,45710,56840,2017
153633,WI,39540,"Racine, WI",53-0000,major,6340,4.2,84.693,1.21,18.08,37610,3.3,9.59,12.41,17.45,22.66,27.62,19940,25820,36290,47130,57460,2017
153648,WI,43100,"Sheboygan, WI",11-0000,major,2560,5.6,44.232,0.87,56.49,117500,5.4,24.21,36.75,50.83,67.81,93.86,50360,76450,105730,141040,195220,2017
153666,WI,43100,"Sheboygan, WI",13-0000,major,2610,8.8,44.957,0.86,30.44,63310,2.2,17.55,22.35,28.63,36.18,44.92,36500,46480,59550,75260,93440,2017
153684,WI,43100,"Sheboygan, WI",15-0000,major,1080,7.2,18.604,0.62,37.92,78880,3.2,21.61,27.73,36.6,47.59,58.13,44940,57680,76130,98980,120910,2017
153694,WI,43100,"Sheboygan, WI",17-0000,major,1940,9.1,33.543,1.9,36.83,76610,1.9,22.37,28.59,35.93,44.67,53.95,46520,59460,74740,92920,112220,2017
153705,WI,43100,"Sheboygan, WI",19-0000,major,470,34.7,8.121,1.01,29.11,60540,5.1,16.04,21.08,26.55,35.86,46.15,33370,43850,55230,74580,95990,2017
153709,WI,43100,"Sheboygan, WI",21-0000,major,560,8,9.662,0.66,21.33,44370,5.1,11.55,15.46,20.17,26.45,32.69,24020,32150,41950,55020,68000,2017
153715,WI,43100,"Sheboygan, WI",23-0000,major,180,13.5,3.16,0.41,43.61,90700,11.4,16.43,19.21,28.1,48.72,96.9,34170,39960,58450,101340,201550,2017
153718,WI,43100,"Sheboygan, WI",25-0000,major,2560,6.5,44.086,0.72,23.23,48310,2.4,11.09,14.63,24.03,30.16,35.98,23060,30430,49990,62740,74840,2017
153730,WI,43100,"Sheboygan, WI",27-0000,major,550,10.3,9.484,0.7,22.31,46400,4.9,11.01,14.76,20.55,28.21,35.02,22890,30700,42750,58680,72830,2017
153737,WI,43100,"Sheboygan, WI",29-0000,major,2380,8.5,41.063,0.69,40.96,85190,5.1,17.05,23.58,31.03,39.37,77.16,35470,49050,64550,81900,160490,2017
153759,WI,43100,"Sheboygan, WI",31-0000,major,1130,11.6,19.496,0.68,15.3,31820,1.8,10.63,12.68,14.82,17.78,19.86,22110,26380,30820,36990,41310,2017
153766,WI,43100,"Sheboygan, WI",33-0000,major,790,2.8,13.627,0.57,24.12,50170,5.9,11.99,16.29,23.48,30.85,37.22,24930,33880,48840,64170,77410,2017
153771,WI,43100,"Sheboygan, WI",35-0000,major,5310,3.5,91.657,0.99,10.69,22240,2.4,7.94,8.48,9.41,12.05,16.05,16510,17650,19570,25070,33380,2017
153785,WI,43100,"Sheboygan, WI",37-0000,major,2030,9.6,35.054,1.13,14.04,29210,4.5,8.29,9.37,12.66,17.3,21.64,17230,19490,26340,35990,45010,2017
153791,WI,43100,"Sheboygan, WI",39-0000,major,2650,7.3,45.704,1.26,11.3,23510,2.9,8.07,8.85,10.43,12.56,16.16,16790,18410,21690,26120,33620,2017
153800,WI,43100,"Sheboygan, WI",41-0000,major,4700,4.6,81.004,0.8,18.35,38170,4.2,8.12,9.15,11.94,21.74,38.17,16890,19030,24830,45210,79390,2017
153813,WI,43100,"Sheboygan, WI",43-0000,major,7690,4,132.565,0.86,17.15,35670,2.1,9.67,12.63,16.39,20.43,25.51,20120,26260,34090,42500,53050,2017
153837,WI,43100,"Sheboygan, WI",47-0000,major,1770,5.6,30.549,0.76,24.62,51200,2,15.37,18.75,23.99,30.36,35.9,31970,39000,49900,63150,74670,2017
153848,WI,43100,"Sheboygan, WI",49-0000,major,2310,6.1,39.862,1.03,22.38,46540,2.2,12.49,16.68,21.72,27.89,32.57,25980,34700,45180,58000,67750,2017
153859,WI,43100,"Sheboygan, WI",51-0000,major,10590,10.9,182.559,2.88,19.97,41550,3.2,12.37,14.83,19.57,24.12,29.01,25720,30850,40710,50160,60330,2017
153893,WI,43100,"Sheboygan, WI",53-0000,major,4100,5,70.727,1.01,18.45,38370,2.8,10.12,14.01,19.16,22.6,24.71,21060,29130,39860,47020,51400,2017
153906,WI,48140,"Wausau, WI",11-0000,major,2780,7.2,39.75,0.78,48.63,101140,2.6,23.19,32.61,44.12,59.13,76.57,48230,67840,91760,123000,159260,2017
153924,WI,48140,"Wausau, WI",13-0000,major,3840,14.2,54.861,1.05,29.18,60690,2.1,15.74,20.73,27.31,35.24,45.44,32750,43120,56800,73310,94520,2017
153944,WI,48140,"Wausau, WI",15-0000,major,1620,22.5,23.156,0.77,34.25,71230,4,19.89,25.29,33.24,42.29,51.29,41380,52590,69140,87950,106680,2017
153954,WI,48140,"Wausau, WI",17-0000,major,1000,13.8,14.253,0.81,32.08,66720,2.1,19.01,24.13,30.25,37.58,47.32,39540,50190,62910,78160,98430,2017
153965,WI,48140,"Wausau, WI",19-0000,major,270,17.1,3.849,0.48,28.12,58480,8.3,13.09,18.99,26.08,34.54,43.39,27230,39500,54250,71840,90250,2017
153968,WI,48140,"Wausau, WI",21-0000,major,840,5.1,11.925,0.81,22.37,46530,4,11.48,16.3,22.27,27.81,32.17,23880,33890,46330,57840,66920,2017
153975,WI,48140,"Wausau, WI",23-0000,major,310,6.2,4.466,0.58,44.53,92620,11.4,17.61,21.87,29.26,51.25,97.51,36630,45490,60870,106600,202820,2017
153978,WI,48140,"Wausau, WI",25-0000,major,3130,10.6,44.722,0.73,23.97,49860,8.1,11.68,13.81,21.61,31.49,42.48,24290,28730,44940,65500,88350,2017
153988,WI,48140,"Wausau, WI",27-0000,major,940,26.4,13.457,1,19.97,41530,4.1,9.08,12.8,17.76,24.23,33.58,18880,26630,36940,50400,69840,2017
153996,WI,48140,"Wausau, WI",29-0000,major,4140,6.1,59.195,0.99,33.36,69380,4.5,15,21.12,28.54,36.03,49.7,31200,43920,59360,74940,103380,2017
154026,WI,48140,"Wausau, WI",31-0000,major,1820,12.4,25.965,0.9,15.34,31900,2.3,10.9,12.6,14.58,17.84,21.5,22660,26200,30330,37100,44730,2017
154032,WI,48140,"Wausau, WI",33-0000,major,1080,4.4,15.431,0.65,19.56,40690,6.5,9.2,11.1,15.97,28.41,35,19130,23090,33220,59090,72800,2017
154039,WI,48140,"Wausau, WI",35-0000,major,4750,4.9,67.767,0.73,10.48,21790,1.6,7.96,8.58,9.65,11.7,14.32,16560,17840,20070,24330,29780,2017
154052,WI,48140,"Wausau, WI",37-0000,major,1910,4.4,27.329,0.88,12.33,25640,2.6,8.29,9.32,11.33,14.36,18.35,17240,19380,23570,29860,38170,2017
154057,WI,48140,"Wausau, WI",39-0000,major,1970,10.3,28.172,0.78,11.38,23670,2.6,8.52,9.71,10.92,12.18,14.67,17710,20200,22710,25340,30510,2017
154065,WI,48140,"Wausau, WI",41-0000,major,6150,4.9,87.799,0.86,17.98,37400,3.6,8.25,9.46,12.73,21.39,31.32,17170,19690,26490,44490,65150,2017
154078,WI,48140,"Wausau, WI",43-0000,major,10420,6.6,148.781,0.97,16.74,34830,1.7,9.99,12.56,15.94,19.63,24.59,20770,26120,33160,40830,51140,2017
154109,WI,48140,"Wausau, WI",45-0000,major,70,28.2,0.934,0.28,14.97,31140,6.2,9.77,11.61,13.49,17.13,22.78,20330,24150,28070,35630,47370,2017
154110,WI,48140,"Wausau, WI",47-0000,major,2240,6.6,31.979,0.8,23.18,48220,3.1,13.55,16.5,21.83,29.41,35.92,28190,34320,45410,61180,74710,2017
154123,WI,48140,"Wausau, WI",49-0000,major,3160,5.8,45.175,1.16,21.2,44090,1.9,12.72,16.41,20.72,25.75,30.1,26450,34130,43110,53560,62620,2017
154139,WI,48140,"Wausau, WI",51-0000,major,11760,12.1,167.947,2.65,18.28,38030,1.7,11.54,14.09,17.69,21.95,25.17,24000,29320,36800,45650,52360,2017
154181,WI,48140,"Wausau, WI",53-0000,major,5820,5.5,83.091,1.19,17.87,37170,1.8,10.73,13.58,16.86,20.85,26.48,22320,28240,35070,43370,55070,2017
154195,WV,13220,"Beckley, WV",11-0000,major,1640,5.8,38.401,0.75,39.66,82490,3.2,15.61,23.74,35.56,49.5,65.81,32460,49380,73960,102970,136890,2017
154206,WV,13220,"Beckley, WV",13-0000,major,1100,7.1,25.81,0.49,28.22,58700,4.5,12.23,18.71,27.89,35.85,44,25430,38920,58000,74580,91530,2017
154220,WV,13220,"Beckley, WV",15-0000,major,330,10.1,7.621,0.25,27.2,56580,3.9,15.53,21.81,26.98,30.62,39.62,32310,45370,56120,63680,82420,2017
154224,WV,13220,"Beckley, WV",17-0000,major,320,11.1,7.436,0.42,31.6,65730,5,13.19,20.04,29.26,38.82,52.09,27430,41680,60870,80750,108340,2017
154229,WV,13220,"Beckley, WV",19-0000,major,380,15.3,8.905,1.11,23.49,48850,3.4,12.15,15.26,21.4,28.33,35.83,25260,31740,44500,58930,74530,2017
154233,WV,13220,"Beckley, WV",21-0000,major,760,7.1,17.763,1.21,18.11,37670,5.8,10.71,13.02,16.7,21.49,28.94,22280,27090,34730,44700,60200,2017
154242,WV,13220,"Beckley, WV",23-0000,major,250,9.2,5.819,0.76,28.49,59260,5,13.85,17.82,23.84,34.94,48.7,28800,37060,49580,72670,101300,2017
154245,WV,13220,"Beckley, WV",25-0000,major,1880,10.1,44.055,0.72,22.47,46730,3,13.2,17.92,22.34,27.26,31.43,27450,37280,46470,56710,65370,2017
154252,WV,13220,"Beckley, WV",27-0000,major,170,15.2,3.995,0.3,19.86,41300,6.4,9.21,10.79,16.67,25.11,38.8,19150,22440,34660,52230,80710,2017
154253,WV,13220,"Beckley, WV",29-0000,major,4230,9.7,99.082,1.66,33.08,68810,5,12.53,17.03,25.59,36.54,57.76,26070,35430,53230,75990,120150,2017
154274,WV,13220,"Beckley, WV",31-0000,major,1720,19,40.315,1.4,13.02,27090,3.6,9.33,10.06,11.88,14.51,18.22,19400,20920,24710,30190,37890,2017
154282,WV,13220,"Beckley, WV",33-0000,major,1720,2,40.404,1.69,14.86,30910,8.3,9.25,9.58,11.76,18.5,25.69,19230,19930,24460,38480,53440,2017
154288,WV,13220,"Beckley, WV",35-0000,major,4260,5.6,99.802,1.08,10.85,22570,1.7,9.09,9.27,9.71,11.33,13.59,18910,19290,20190,23570,28260,2017
154301,WV,13220,"Beckley, WV",37-0000,major,1400,6.3,32.908,1.06,11.69,24320,3,9.08,9.28,9.9,12.75,15.84,18880,19300,20590,26520,32940,2017
154307,WV,13220,"Beckley, WV",39-0000,major,2150,7.3,50.371,1.39,10.74,22330,3.1,8.97,9.14,9.43,11.04,14.3,18660,19010,19620,22960,29730,2017
154315,WV,13220,"Beckley, WV",41-0000,major,5450,6.7,127.603,1.25,13.94,28990,3.2,8.98,9.18,10.28,15.04,23.29,18690,19090,21390,31280,48450,2017
154325,WV,13220,"Beckley, WV",43-0000,major,6060,3.7,141.928,0.92,14.92,31040,1.9,9.31,10.47,13.47,17.87,23.03,19370,21780,28030,37170,47910,2017
154354,WV,13220,"Beckley, WV",45-0000,major,60,15.6,1.436,0.43,14.16,29460,6.4,9.51,10.2,11.62,16.11,23.22,19780,21210,24160,33520,48290,2017
154355,WV,13220,"Beckley, WV",47-0000,major,2190,5.1,51.402,1.28,23.03,47900,4.2,10.93,14.45,21.18,28.47,38.6,22740,30050,44060,59220,80290,2017
154366,WV,13220,"Beckley, WV",49-0000,major,2100,5.4,49.295,1.27,19.33,40210,2.8,9.85,12.71,17.94,24.24,31.52,20480,26430,37310,50420,65570,2017
154379,WV,13220,"Beckley, WV",51-0000,major,1220,7.1,28.702,0.45,19.07,39650,3,10.09,12.71,18.04,23.73,29.45,20990,26430,37520,49360,61260,2017
154389,WV,13220,"Beckley, WV",53-0000,major,3280,9.7,76.947,1.1,15.46,32160,2.9,9.45,10.98,13.66,17.62,24.42,19650,22840,28420,36640,50780,2017
154401,WV,16620,"Charleston, WV",11-0000,major,6080,3.5,54.722,1.07,39.61,82400,2.8,11.93,24.59,34.97,49.48,68.02,24820,51150,72730,102910,141490,2017
154424,WV,16620,"Charleston, WV",13-0000,major,4970,4.3,44.712,0.85,27.45,57090,3.2,13.77,17.67,24.38,34.7,45.66,28650,36750,50700,72170,94970,2017
154448,WV,16620,"Charleston, WV",15-0000,major,2620,8.6,23.611,0.79,29.09,60500,4.1,16.31,20.41,27.01,34.92,44.24,33930,42440,56180,72630,92010,2017
154462,WV,16620,"Charleston, WV",17-0000,major,1650,5.3,14.894,0.84,34.07,70870,3.4,17.36,22.76,32.4,42.61,55.48,36110,47340,67400,88620,115390,2017
154478,WV,16620,"Charleston, WV",19-0000,major,1280,7.1,11.527,1.43,27.34,56870,5.1,14.47,18.76,24.59,33.97,43.79,30090,39030,51150,70650,91080,2017
154488,WV,16620,"Charleston, WV",21-0000,major,2170,5,19.558,1.33,19.44,40440,3.1,12.46,14.97,18.42,23.11,28.48,25910,31130,38310,48070,59240,2017
154500,WV,16620,"Charleston, WV",23-0000,major,1900,5.9,17.083,2.22,35.15,73110,5.6,16.22,21.4,29.02,42.97,58.31,33730,44510,60360,89380,121280,2017
154505,WV,16620,"Charleston, WV",25-0000,major,4820,11.1,43.351,0.71,21.26,44230,2.3,10.72,15.83,21.24,26.28,30.26,22290,32920,44180,54670,62950,2017
154523,WV,16620,"Charleston, WV",27-0000,major,1170,16,10.554,0.78,25.76,53580,6.2,9.83,13.7,20.43,34.39,47.3,20440,28490,42500,71530,98390,2017
