,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
9054,CA,20940,"El Centro, CA",37-0000,major,1270,7.4,11.70,24330,2.8,7.69,8.18,9.74,13.90,18.35,16000,17010,20260,28920,38170,2007
9060,CA,20940,"El Centro, CA",39-0000,major,720,20.6,12.71,26440,3.4,7.88,8.61,10.40,14.97,21.97,16380,17910,21640,31150,45700,2007
9066,CA,20940,"El Centro, CA",41-0000,major,4890,4.7,13.15,27360,3.4,7.65,8.18,9.29,14.02,22.31,15920,17010,19320,29160,46410,2007
9077,CA,20940,"El Centro, CA",43-0000,major,7680,3.7,13.33,27740,2.2,8.09,9.21,12.12,16.04,20.81,16820,19160,25210,33370,43290,2007
9107,CA,20940,"El Centro, CA",45-0000,major,6880,2.1,8.61,17910,1.9,7.56,7.65,8.04,8.80,9.48,15720,15920,16720,18300,19710,2007
9112,CA,20940,"El Centro, CA",47-0000,major,2000,5.1,18.19,37830,3.5,9.59,12.30,16.45,23.20,29.54,19940,25590,34220,48260,61440,2007
9128,CA,20940,"El Centro, CA",49-0000,major,2270,4.3,17.97,37380,5.1,8.70,11.08,16.77,23.27,28.64,18100,23050,34870,48390,59580,2007
9143,CA,20940,"El Centro, CA",51-0000,major,2440,4.5,13.54,28160,7.6,8.06,8.80,10.54,16.52,24.35,16750,18300,21910,34360,50640,2007
9159,CA,20940,"El Centro, CA",53-0000,major,3080,6.1,12.74,26490,2.6,7.85,8.58,10.71,15.76,20.48,16330,17850,22280,32780,42590,2007
9176,CA,23420,"Fresno, CA",11-0000,major,13310,3.5,41.87,87080,1.6,17.49,24.95,37.00,51.32,#,36380,51890,76950,106750,#,2007
9208,CA,23420,"Fresno, CA",13-0000,major,12920,4.6,27.18,56540,2.4,15.37,19.09,24.42,31.99,41.93,31970,39710,50790,66530,87220,2007
9235,CA,23420,"Fresno, CA",15-0000,major,2840,8.1,28.99,60290,2.6,16.04,20.46,27.66,36.67,45.02,33370,42550,57530,76280,93630,2007
9245,CA,23420,"Fresno, CA",17-0000,major,3580,5.3,30.86,64180,3.6,14.94,23.04,30.95,38.45,47.23,31080,47920,64370,79980,98230,2007
9267,CA,23420,"Fresno, CA",19-0000,major,3260,10.0,26.95,56060,4.4,13.95,18.29,26.16,33.38,42.41,29010,38050,54410,69420,88220,2007
9285,CA,23420,"Fresno, CA",21-0000,major,5670,13.2,22.59,46980,4.5,10.97,14.41,20.23,28.68,38.91,22820,29960,42070,59640,80930,2007
9301,CA,23420,"Fresno, CA",23-0000,major,2080,12.2,41.39,86090,7.0,13.46,21.77,34.76,58.28,#,27990,45280,72290,121220,#,2007
9309,CA,23420,"Fresno, CA",25-0000,major,28550,4.5,25.63,53310,2.4,10.48,14.52,24.25,33.81,45.78,21790,30190,50440,70330,95220,2007
9334,CA,23420,"Fresno, CA",27-0000,major,3010,9.6,19.37,40280,4.5,9.07,12.07,16.78,24.03,32.56,18860,25100,34900,49980,67730,2007
9354,CA,23420,"Fresno, CA",29-0000,major,14320,9.4,35.66,74170,3.3,16.04,22.36,31.97,40.81,58.94,33370,46510,66500,84890,122590,2007
9391,CA,23420,"Fresno, CA",31-0000,major,8680,4.9,12.47,25930,2.3,8.27,9.37,11.61,14.56,18.03,17190,19500,24140,30290,37500,2007
9406,CA,23420,"Fresno, CA",33-0000,major,7170,5.7,20.86,43390,10.4,8.30,9.89,18.56,30.95,37.98,17260,20560,38610,64380,78990,2007
9417,CA,23420,"Fresno, CA",35-0000,major,25750,1.7,9.17,19070,0.9,7.59,7.75,8.44,9.40,11.79,15790,16120,17550,19540,24530,2007
9435,CA,23420,"Fresno, CA",37-0000,major,8050,5.0,11.32,23550,2.3,7.65,8.31,9.93,13.46,16.49,15920,17290,20650,28000,34290,2007
9443,CA,23420,"Fresno, CA",39-0000,major,5290,9.2,11.77,24480,3.3,7.74,8.44,9.92,13.42,18.56,16090,17550,20630,27920,38600,2007
9455,CA,23420,"Fresno, CA",41-0000,major,29440,2.5,15.93,33130,2.6,7.76,8.57,10.90,18.14,30.04,16140,17820,22660,37730,62490,2007
9475,CA,23420,"Fresno, CA",43-0000,major,55640,2.5,15.11,31420,1.5,8.63,10.57,13.95,18.34,23.16,17960,21980,29020,38150,48160,2007
9525,CA,23420,"Fresno, CA",45-0000,major,25510,2.9,8.60,17880,1.2,7.56,7.67,8.12,8.87,9.48,15730,15950,16880,18450,19720,2007
9534,CA,23420,"Fresno, CA",47-0000,major,19510,2.9,19.69,40960,2.1,10.26,13.02,18.06,25.23,31.57,21340,27080,37560,52470,65680,2007
9566,CA,23420,"Fresno, CA",49-0000,major,12710,3.8,19.03,39590,2.6,10.21,13.06,17.95,23.64,29.46,21240,27170,37340,49160,61280,2007
9595,CA,23420,"Fresno, CA",51-0000,major,20070,3.9,13.30,27670,2.5,7.90,8.93,11.32,15.49,21.47,16430,18570,23540,32230,44660,2007
9650,CA,23420,"Fresno, CA",53-0000,major,24420,3.3,13.32,27700,2.5,7.70,8.59,11.12,16.23,21.61,16010,17870,23130,33750,44960,2007
9675,CA,25260,"Hanford-Corcoran, CA",11-0000,major,1140,9.5,37.40,77800,3.4,15.30,21.69,34.43,47.76,63.28,31830,45110,71610,99330,131620,2007
9688,CA,25260,"Hanford-Corcoran, CA",13-0000,major,790,8.2,24.96,51910,3.2,14.61,17.97,23.06,30.20,37.09,30380,37370,47970,62810,77140,2007
9694,CA,25260,"Hanford-Corcoran, CA",15-0000,major,160,12.2,27.09,56350,3.5,16.46,19.41,26.00,33.79,40.05,34230,40370,54070,70290,83300,2007
9698,CA,25260,"Hanford-Corcoran, CA",17-0000,major,170,13.6,31.92,66390,3.0,21.08,25.62,29.98,37.05,44.66,43850,53280,62360,77070,92890,2007
9701,CA,25260,"Hanford-Corcoran, CA",19-0000,major,200,9.9,30.66,63770,6.4,14.85,19.46,27.98,36.59,45.49,30880,40470,58200,76110,94620,2007
9703,CA,25260,"Hanford-Corcoran, CA",21-0000,major,610,9.4,27.12,56410,3.7,10.98,15.91,26.10,39.42,46.44,22830,33090,54290,81990,96600,2007
9706,CA,25260,"Hanford-Corcoran, CA",23-0000,major,150,33.4,29.90,62180,9.3,12.97,15.57,18.38,31.30,#,26970,32390,38220,65110,#,2007
9707,CA,25260,"Hanford-Corcoran, CA",25-0000,major,2950,27.1,20.00,41610,8.3,9.80,12.39,17.39,26.06,35.09,20390,25760,36170,54200,72980,2007
9716,CA,25260,"Hanford-Corcoran, CA",27-0000,major,100,30.3,19.41,40370,7.7,9.35,11.50,18.23,26.66,30.35,19450,23910,37920,55450,63130,2007
9717,CA,25260,"Hanford-Corcoran, CA",29-0000,major,1550,3.5,34.48,71730,2.9,16.03,21.13,33.25,44.47,51.87,33330,43950,69160,92490,107890,2007
9724,CA,25260,"Hanford-Corcoran, CA",31-0000,major,1130,6.5,13.49,28070,7.1,8.24,9.67,11.62,14.84,19.88,17140,20110,24170,30860,41350,2007
9730,CA,25260,"Hanford-Corcoran, CA",33-0000,major,3860,1.2,31.62,65760,5.1,21.11,28.24,34.02,37.39,39.42,43910,58740,70760,77770,81980,2007
9735,CA,25260,"Hanford-Corcoran, CA",35-0000,major,3070,8.3,9.32,19380,3.4,7.59,7.73,8.33,9.39,12.62,15790,16090,17330,19530,26250,2007
9748,CA,25260,"Hanford-Corcoran, CA",37-0000,major,910,9.5,11.61,24150,3.0,7.92,8.66,10.15,13.68,17.83,16480,18010,21100,28460,37100,2007
9753,CA,25260,"Hanford-Corcoran, CA",39-0000,major,840,10.9,11.61,24150,3.6,7.85,8.36,9.25,11.82,19.89,16320,17390,19240,24580,41360,2007
9757,CA,25260,"Hanford-Corcoran, CA",41-0000,major,3120,4.7,13.54,28160,4.7,7.65,8.21,9.46,14.81,23.13,15910,17070,19680,30810,48110,2007
9766,CA,25260,"Hanford-Corcoran, CA",43-0000,major,5800,12.6,14.15,29440,2.0,8.91,10.42,12.55,16.97,21.56,18530,21670,26100,35300,44840,2007
9794,CA,25260,"Hanford-Corcoran, CA",45-0000,major,5220,10.6,9.14,19010,3.1,7.57,7.69,8.17,9.01,11.88,15750,16000,16990,18750,24710,2007
9799,CA,25260,"Hanford-Corcoran, CA",47-0000,major,1310,8.8,20.33,42290,4.4,10.12,13.49,19.35,25.19,32.19,21040,28060,40260,52400,66960,2007
9811,CA,25260,"Hanford-Corcoran, CA",49-0000,major,1650,14.4,19.52,40610,4.9,9.73,13.19,19.42,23.72,30.33,20230,27430,40390,49330,63100,2007
9824,CA,25260,"Hanford-Corcoran, CA",51-0000,major,2440,13.2,16.27,33850,4.2,8.51,11.07,15.60,20.27,24.24,17710,23030,32440,42160,50420,2007
9835,CA,25260,"Hanford-Corcoran, CA",53-0000,major,2980,18.5,17.49,36370,7.2,8.26,10.12,15.88,22.65,29.16,17180,21060,33030,47120,60650,2007
9849,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",11-0000,major,232270,4.6,51.78,107700,1.6,20.97,31.69,46.48,65.97,#,43620,65910,96690,137210,#,2007
9882,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",13-0000,major,217610,2.8,32.15,66870,1.1,16.37,21.21,28.67,38.69,51.60,34040,44110,59630,80480,107330,2007
9912,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",15-0000,major,82810,2.9,35.59,74030,1.2,17.35,24.19,34.18,45.44,57.33,36080,50310,71090,94520,119240,2007
9927,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",17-0000,major,78800,4.4,38.43,79930,1.7,20.87,27.86,37.12,48.18,59.36,43400,57960,77210,100210,123470,2007
9961,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",19-0000,major,31170,3.5,31.61,65750,2.4,15.60,20.02,28.23,38.61,52.42,32450,41630,58720,80310,109030,2007
9997,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",21-0000,major,45620,2.4,22.75,47320,5.9,11.49,14.90,20.45,29.60,38.04,23910,30990,42540,61560,79120,2007
10014,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",23-0000,major,36370,2.4,52.57,109330,2.1,19.30,28.76,45.56,#,#,40140,59820,94760,#,#,2007
10021,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",25-0000,major,266420,2.4,25.51,53050,2.4,11.18,16.22,22.97,32.29,41.75,23250,33750,47770,67170,86840,2007
10078,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",27-0000,major,130670,7.8,30.09,62590,4.6,8.98,14.65,22.49,37.78,60.09,18690,30480,46790,78590,124990,2007
10119,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",29-0000,major,175490,1.4,35.06,72930,1.2,15.95,22.09,32.05,42.02,57.18,33180,45940,66660,87400,118930,2007
10172,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",31-0000,major,84890,1.8,13.51,28100,1.1,8.67,10.02,12.32,15.89,19.90,18020,20840,25620,33050,41400,2007
10188,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",33-0000,major,102430,3.0,21.82,45390,9.0,8.57,10.13,14.59,33.47,44.20,17830,21070,30350,69610,91940,2007
10202,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",35-0000,major,315290,1.2,9.66,20090,0.5,7.61,7.80,8.63,10.07,13.41,15820,16220,17940,20950,27880,2007
10220,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",37-0000,major,100270,2.0,12.02,25010,1.5,7.93,8.76,10.62,13.97,18.77,16500,18230,22080,29050,39040,2007
10231,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",39-0000,major,96160,2.3,13.28,27610,3.7,7.82,8.51,9.96,14.26,24.57,16260,17700,20710,29660,51100,2007
10265,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",41-0000,major,419440,1.1,18.24,37930,1.0,7.91,8.92,12.70,21.86,35.69,16450,18560,26410,45480,74240,2007
10287,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",43-0000,major,827590,1.1,16.32,33940,0.9,8.92,11.26,15.03,20.18,25.08,18560,23430,31260,41970,52170,2007
10340,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",45-0000,major,3550,20.4,12.18,25340,5.7,7.63,8.20,9.81,13.73,21.85,15870,17050,20400,28560,45450,2007
10348,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",47-0000,major,141890,1.8,22.00,45770,1.1,11.38,14.93,20.42,28.17,35.86,23670,31050,42470,58590,74580,2007
10398,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",49-0000,major,126560,1.8,20.73,43120,1.0,10.29,13.48,19.35,26.89,33.45,21410,28040,40250,55940,69580,2007
10444,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",51-0000,major,320020,1.1,13.71,28510,0.8,7.81,8.71,11.23,16.50,23.86,16240,18110,23350,34330,49630,2007
10553,CA,31084,"Los Angeles-Long Beach-Glendale, CA  Metropolitan Division",53-0000,major,312580,3.4,14.61,30390,2.9,7.73,8.68,11.75,17.58,23.91,16090,18050,24450,36560,49720,2007
10593,CA,31460,"Madera, CA",11-0000,major,1430,11.0,37.40,77800,9.3,14.62,18.44,32.03,49.03,69.23,30410,38350,66620,101980,144000,2007
10606,CA,31460,"Madera, CA",13-0000,major,910,13.1,26.00,54080,3.3,15.46,19.56,24.08,30.29,38.91,32160,40690,50080,63000,80930,2007
10613,CA,31460,"Madera, CA",15-0000,major,210,17.4,28.48,59240,4.0,17.33,21.86,27.31,34.91,41.56,36040,45470,56800,72600,86440,2007
10616,CA,31460,"Madera, CA",17-0000,major,190,10.4,29.14,60600,4.9,15.58,19.16,26.55,37.55,46.27,32410,39850,55230,78110,96250,2007
10619,CA,31460,"Madera, CA",19-0000,major,350,12.3,25.13,52280,11.6,12.21,15.02,24.31,32.50,40.00,25390,31250,50560,67600,83200,2007
10621,CA,31460,"Madera, CA",21-0000,major,710,11.7,23.27,48410,2.2,11.35,14.92,19.40,31.99,42.27,23610,31030,40350,66540,87910,2007
10627,CA,31460,"Madera, CA",23-0000,major,50,21.9,35.08,72970,11.8,11.41,18.71,33.00,43.98,#,23730,38920,68630,91480,#,2007
10629,CA,31460,"Madera, CA",25-0000,major,3330,7.9,20.71,43080,5.5,10.72,12.84,17.19,27.42,35.81,22290,26710,35760,57020,74490,2007
10635,CA,31460,"Madera, CA",27-0000,major,240,13.6,16.23,33750,9.2,8.21,9.18,14.50,19.42,26.17,17070,19090,30160,40400,54420,2007
10638,CA,31460,"Madera, CA",29-0000,major,2470,27.4,34.64,72060,5.7,16.03,23.86,31.99,40.14,52.37,33330,49620,66540,83490,108940,2007
10648,CA,31460,"Madera, CA",31-0000,major,1190,15.1,13.22,27500,5.8,8.36,9.50,11.63,14.69,19.06,17390,19760,24190,30560,39640,2007
10656,CA,31460,"Madera, CA",33-0000,major,1810,9.8,27.46,57120,12.2,11.18,18.35,31.99,36.43,39.15,23260,38170,66530,75760,81430,2007
10660,CA,31460,"Madera, CA",35-0000,major,2490,11.7,9.88,20540,3.2,7.59,7.77,8.66,10.63,14.40,15790,16160,18020,22110,29960,2007
10675,CA,31460,"Madera, CA",37-0000,major,2500,32.8,11.51,23940,2.2,8.16,9.16,10.58,12.23,16.79,16970,19060,22000,25440,34910,2007
10681,CA,31460,"Madera, CA",39-0000,major,780,40.7,10.72,22310,2.8,7.77,8.33,9.45,11.74,14.72,16160,17330,19650,24420,30610,2007
10685,CA,31460,"Madera, CA",41-0000,major,2500,8.4,13.67,28430,4.6,7.84,8.69,10.49,15.42,22.37,16300,18080,21820,32070,46530,2007
10694,CA,31460,"Madera, CA",43-0000,major,5630,7.1,14.50,30170,2.4,8.54,10.46,13.86,17.36,21.87,17750,21750,28820,36100,45490,2007
10720,CA,31460,"Madera, CA",45-0000,major,6220,2.6,8.55,17780,2.2,7.55,7.64,7.83,8.82,9.72,15710,15880,16280,18340,20210,2007
10725,CA,31460,"Madera, CA",47-0000,major,2320,9.3,18.00,37430,2.5,10.59,13.03,17.34,22.27,26.77,22020,27110,36070,46320,55670,2007
10740,CA,31460,"Madera, CA",49-0000,major,1200,7.8,17.70,36810,3.4,9.43,11.86,16.86,22.04,27.96,19610,24660,35070,45840,58150,2007
10750,CA,31460,"Madera, CA",51-0000,major,1980,11.1,15.43,32090,2.8,8.39,10.38,14.41,19.00,23.96,17440,21600,29980,39520,49840,2007
10764,CA,31460,"Madera, CA",53-0000,major,1760,9.0,14.29,29720,3.6,7.93,9.36,13.16,17.82,22.60,16500,19460,27380,37080,47010,2007
10778,CA,32900,"Merced, CA",11-0000,major,2360,6.3,41.13,85560,3.0,15.55,23.28,37.85,50.84,#,32340,48430,78720,105750,#,2007
10793,CA,32900,"Merced, CA",13-0000,major,1450,11.3,27.11,56380,4.7,13.48,17.41,23.58,30.80,40.72,28030,36220,49040,64060,84690,2007
10805,CA,32900,"Merced, CA",15-0000,major,340,18.0,26.10,54280,3.9,13.42,18.17,24.87,31.99,40.99,27920,37780,51730,66550,85250,2007
10810,CA,32900,"Merced, CA",17-0000,major,370,15.9,30.64,63730,3.9,15.08,22.91,30.31,37.77,47.22,31370,47660,63030,78560,98220,2007
10815,CA,32900,"Merced, CA",19-0000,major,370,15.1,28.08,58400,3.9,16.19,20.21,27.37,34.29,44.13,33670,42030,56930,71320,91800,2007
10818,CA,32900,"Merced, CA",21-0000,major,570,12.9,20.91,43490,10.2,9.33,11.20,15.70,29.53,41.03,19410,23300,32650,61430,85340,2007
10823,CA,32900,"Merced, CA",23-0000,major,120,13.9,38.55,80170,9.9,12.68,21.44,30.53,51.36,#,26370,44590,63500,106830,#,2007
10825,CA,32900,"Merced, CA",25-0000,major,6900,17.5,25.27,52550,5.6,12.20,16.06,24.44,32.97,39.53,25370,33410,50840,68580,82210,2007
10841,CA,32900,"Merced, CA",27-0000,major,490,22.8,16.54,34410,6.0,8.86,10.95,15.63,20.85,26.10,18430,22780,32520,43360,54290,2007
10846,CA,32900,"Merced, CA",29-0000,major,2020,6.5,34.92,72640,4.2,14.94,21.86,33.34,43.91,52.75,31070,45470,69340,91340,109720,2007
10858,CA,32900,"Merced, CA",31-0000,major,1520,9.8,12.04,25050,2.5,8.31,9.74,11.42,13.71,16.14,17280,20270,23750,28510,33560,2007
10864,CA,32900,"Merced, CA",33-0000,major,1830,33.1,26.94,56030,11.9,9.15,16.30,25.34,37.06,46.90,19030,33910,52710,77080,97560,2007
10868,CA,32900,"Merced, CA",35-0000,major,4870,4.8,9.33,19410,2.0,7.60,7.77,8.49,9.49,12.63,15810,16150,17650,19750,26260,2007
10884,CA,32900,"Merced, CA",37-0000,major,1900,8.5,12.49,25970,2.9,7.70,8.75,11.44,15.16,18.91,16020,18200,23790,31540,39330,2007
10892,CA,32900,"Merced, CA",39-0000,major,1570,34.6,11.52,23970,6.2,7.67,8.12,9.13,11.36,22.98,15950,16890,18980,23630,47790,2007
10900,CA,32900,"Merced, CA",41-0000,major,5730,5.2,13.54,28160,3.1,7.69,8.39,10.13,15.85,22.48,16000,17440,21070,32960,46750,2007
10912,CA,32900,"Merced, CA",43-0000,major,9340,5.5,14.30,29730,1.7,8.47,10.10,13.30,17.35,21.89,17610,21020,27660,36100,45540,2007
10944,CA,32900,"Merced, CA",45-0000,major,4520,4.9,9.18,19100,2.2,7.60,7.75,8.40,9.18,11.56,15810,16120,17470,19080,24050,2007
10950,CA,32900,"Merced, CA",47-0000,major,2900,7.6,17.83,37080,5.6,9.04,11.58,16.09,23.01,29.15,18810,24080,33460,47850,60630,2007
10966,CA,32900,"Merced, CA",49-0000,major,2590,10.5,18.22,37900,3.1,9.12,12.58,17.12,22.52,28.83,18980,26160,35610,46840,59970,2007
10980,CA,32900,"Merced, CA",51-0000,major,6820,6.5,14.25,29650,6.0,8.74,10.22,11.67,17.16,23.13,18180,21270,24260,35700,48100,2007
11003,CA,32900,"Merced, CA",53-0000,major,5270,7.7,13.68,28450,4.8,7.68,8.63,11.42,16.51,23.35,15970,17950,23760,34350,48570,2007
11016,CA,33700,"Modesto, CA",11-0000,major,6750,4.3,41.57,86460,1.9,18.32,26.16,37.79,51.11,#,38110,54420,78610,106300,#,2007
11041,CA,33700,"Modesto, CA",13-0000,major,4680,6.0,26.88,55910,2.6,14.20,18.28,24.77,32.36,41.08,29530,38020,51520,67310,85440,2007
11061,CA,33700,"Modesto, CA",15-0000,major,1080,12.3,31.43,65370,3.8,17.16,22.59,29.72,38.34,50.50,35700,46990,61820,79750,105050,2007
11070,CA,33700,"Modesto, CA",17-0000,major,1350,12.8,34.89,72570,11.1,16.54,21.69,29.30,39.89,57.09,34400,45120,60950,82970,118740,2007
11081,CA,33700,"Modesto, CA",19-0000,major,980,11.5,25.19,52390,6.3,11.05,15.38,22.98,30.68,42.77,22980,32000,47790,63820,88950,2007
11092,CA,33700,"Modesto, CA",21-0000,major,2790,7.2,20.60,42840,3.5,11.07,15.17,19.51,24.90,30.77,23020,31560,40570,51800,64010,2007
11105,CA,33700,"Modesto, CA",23-0000,major,1080,20.1,41.89,87140,10.3,15.96,18.92,29.19,58.86,#,33200,39350,60710,122430,#,2007
11110,CA,33700,"Modesto, CA",25-0000,major,13720,6.1,25.02,52040,2.4,11.84,16.29,24.82,33.51,39.07,24630,33880,51620,69710,81270,2007
11129,CA,33700,"Modesto, CA",27-0000,major,1770,18.3,17.46,36330,7.8,8.78,10.19,14.06,19.53,31.00,18270,21200,29250,40620,64480,2007
11138,CA,33700,"Modesto, CA",29-0000,major,9120,9.6,35.76,74380,3.0,14.51,21.83,33.95,45.71,56.47,30190,45410,70620,95080,117460,2007
11170,CA,33700,"Modesto, CA",31-0000,major,4970,5.7,12.41,25820,2.8,8.46,9.68,11.71,14.16,16.83,17590,20130,24350,29440,35010,2007
11181,CA,33700,"Modesto, CA",33-0000,major,2510,4.5,17.82,37060,8.8,8.00,8.98,15.55,24.35,30.46,16640,18670,32340,50650,63350,2007
11186,CA,33700,"Modesto, CA",35-0000,major,14530,2.7,9.27,19290,1.0,7.60,7.77,8.47,9.46,12.35,15810,16160,17620,19680,25680,2007
11202,CA,33700,"Modesto, CA",37-0000,major,4940,6.4,12.33,25640,2.4,7.87,8.76,10.99,14.83,19.15,16370,18220,22860,30850,39840,2007
11210,CA,33700,"Modesto, CA",39-0000,major,2930,9.7,10.98,22850,2.9,7.65,8.11,9.21,11.84,17.25,15920,16880,19150,24630,35870,2007
11222,CA,33700,"Modesto, CA",41-0000,major,17530,3.0,15.04,31290,2.8,7.69,8.44,10.82,17.70,27.95,15990,17560,22500,36820,58140,2007
11241,CA,33700,"Modesto, CA",43-0000,major,26400,2.5,14.75,30680,1.2,8.57,10.51,13.76,17.81,22.54,17820,21860,28620,37040,46880,2007
11282,CA,33700,"Modesto, CA",45-0000,major,4640,4.0,9.23,19200,1.9,7.55,7.62,8.05,9.03,11.79,15700,15860,16740,18770,24510,2007
11290,CA,33700,"Modesto, CA",47-0000,major,10080,4.0,20.65,42940,2.2,11.06,14.93,19.60,25.84,31.36,23000,31060,40770,53740,65220,2007
11320,CA,33700,"Modesto, CA",49-0000,major,6500,5.7,19.59,40750,2.4,10.35,13.48,18.99,24.50,30.05,21520,28040,39490,50960,62500,2007
11344,CA,33700,"Modesto, CA",51-0000,major,13900,4.8,14.68,30530,2.0,8.53,10.29,13.54,18.11,22.19,17730,21400,28170,37660,46160,2007
11398,CA,33700,"Modesto, CA",53-0000,major,13950,4.3,14.25,29650,2.2,7.92,9.22,13.28,17.94,22.44,16470,19170,27630,37320,46670,2007
11419,CA,34900,"Napa, CA",11-0000,major,3360,4.6,49.09,102100,2.4,21.41,32.36,44.68,62.47,#,44520,67320,92930,129930,#,2007
11440,CA,34900,"Napa, CA",13-0000,major,1600,7.9,32.10,66770,3.1,17.41,23.05,29.40,38.60,48.18,36220,47940,61140,80280,100210,2007
11454,CA,34900,"Napa, CA",15-0000,major,490,10.0,30.18,62780,3.3,14.71,20.91,28.68,38.43,48.62,30600,43490,59650,79940,101140,2007
11460,CA,34900,"Napa, CA",17-0000,major,1040,41.2,29.75,61870,4.1,10.19,20.68,29.14,39.04,47.03,21200,43020,60620,81210,97820,2007
11468,CA,34900,"Napa, CA",19-0000,major,900,5.1,34.62,72000,5.5,17.33,23.20,29.39,40.24,67.64,36050,48250,61120,83700,140690,2007
11475,CA,34900,"Napa, CA",21-0000,major,640,7.9,22.85,47530,4.4,13.21,16.85,22.67,28.42,33.06,27480,35060,47160,59120,68760,2007
11482,CA,34900,"Napa, CA",23-0000,major,200,18.3,39.92,83040,8.8,19.61,22.73,32.40,48.02,#,40790,47270,67400,99890,#,2007
11485,CA,34900,"Napa, CA",25-0000,major,3890,14.9,26.12,54330,4.2,11.51,16.01,26.40,34.65,38.44,23940,33300,54910,72080,79950,2007
11500,CA,34900,"Napa, CA",27-0000,major,460,19.3,21.36,44420,7.7,9.32,13.20,18.44,24.71,33.35,19380,27460,38360,51390,69360,2007
11505,CA,34900,"Napa, CA",29-0000,major,5370,6.4,28.49,59250,6.9,13.80,17.16,24.93,36.87,46.60,28710,35700,51860,76690,96930,2007
11517,CA,34900,"Napa, CA",31-0000,major,1610,19.6,14.61,30380,3.3,9.17,11.86,13.96,16.06,19.78,19070,24670,29030,33400,41130,2007
11525,CA,34900,"Napa, CA",33-0000,major,1180,6.7,21.39,44490,11.9,10.66,12.51,17.81,26.87,40.91,22180,26030,37040,55890,85090,2007
11530,CA,34900,"Napa, CA",35-0000,major,6610,4.2,10.72,22300,2.2,7.61,7.91,9.18,11.99,15.50,15830,16460,19080,24930,32230,2007
11546,CA,34900,"Napa, CA",37-0000,major,3160,5.5,12.90,26830,3.0,8.28,9.52,11.79,15.21,18.96,17210,19800,24520,31640,39430,2007
11553,CA,34900,"Napa, CA",39-0000,major,1130,15.1,12.99,27010,3.1,8.00,8.95,11.24,15.78,20.21,16640,18620,23370,32830,42040,2007
11562,CA,34900,"Napa, CA",41-0000,major,6740,6.4,18.39,38240,3.7,8.35,9.84,13.84,21.57,36.08,17360,20480,28780,44870,75040,2007
11578,CA,34900,"Napa, CA",43-0000,major,10260,3.9,*,*,*,*,*,*,*,*,*,*,*,*,*,2007
11610,CA,34900,"Napa, CA",45-0000,major,3240,7.6,12.89,26810,2.5,8.74,10.20,11.90,14.48,18.45,18180,21210,24740,30110,38380,2007
11615,CA,34900,"Napa, CA",47-0000,major,3920,6.4,24.31,50570,2.7,14.03,18.75,23.52,29.45,36.15,29180,39010,48920,61260,75190,2007
11632,CA,34900,"Napa, CA",49-0000,major,2260,13.0,23.09,48030,2.8,12.21,16.80,22.50,29.42,35.12,25390,34940,46790,61200,73050,2007
11646,CA,34900,"Napa, CA",51-0000,major,4740,10.8,19.42,40400,3.6,9.87,12.22,16.59,25.20,34.16,20530,25410,34500,52410,71060,2007
11670,CA,34900,"Napa, CA",53-0000,major,2640,12.6,15.49,32230,2.4,8.46,10.23,14.03,19.16,24.39,17590,21280,29190,39850,50730,2007
11685,CA,36084,"Oakland-Fremont-Hayward, CA Metropolitan Division",11-0000,major,61460,1.6,53.65,111580,0.9,22.67,33.81,49.24,68.89,#,47160,70330,102420,143300,#,2007
