,state,year,month,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,state_abbr,fips_state,state_name,state_proper
399,Michigan,2020,1,1.7922580645161288,2.9574193548387098,3.2635483870967743,0.8064516129032258,MI,26,MICHIGAN,Michigan
400,Michigan,2020,2,8.330000000000005,9.9,11.31,0.0,MI,26,MICHIGAN,Michigan
401,Michigan,2020,3,49.851612903225835,39.36548387096774,42.10709677419354,20.161290322580644,MI,26,MICHIGAN,Michigan
402,Michigan,2020,4,84.32433333333337,68.40333333333332,69.24333333333335,62.5,MI,26,MICHIGAN,Michigan
403,Michigan,2020,5,79.98806451612907,68.31387096774195,69.1409677419355,62.5,MI,26,MICHIGAN,Michigan
404,Michigan,2020,6,61.79400000000003,59.752666666666634,59.36199999999998,62.5,MI,26,MICHIGAN,Michigan
405,Michigan,2020,7,62.18935483870966,61.39290322580644,61.348064516128986,61.693548387096776,MI,26,MICHIGAN,Michigan
406,Michigan,2020,8,69.141935483871,63.89225806451609,67.66774193548382,37.5,MI,26,MICHIGAN,Michigan
407,Michigan,2020,9,61.66800000000001,59.69000000000004,62.86000000000001,37.5,MI,26,MICHIGAN,Michigan
408,Michigan,2020,10,52.77999999999998,54.69000000000003,57.14000000000004,37.5,MI,26,MICHIGAN,Michigan
409,Michigan,2020,11,61.08333333333331,62.3826666666667,65.93099999999997,37.5,MI,26,MICHIGAN,Michigan
410,Michigan,2020,12,65.89064516129028,66.64193548387097,70.80161290322583,37.5,MI,26,MICHIGAN,Michigan
411,Michigan,2021,1,60.841290322580605,63.48709677419353,67.20096774193551,37.5,MI,26,MICHIGAN,Michigan
412,Michigan,2021,2,61.109999999999964,65.0,68.93000000000005,37.5,MI,26,MICHIGAN,Michigan
413,Michigan,2021,3,59.94419354838707,65.07161290322583,69.00967741935482,37.5,MI,26,MICHIGAN,Michigan
414,Michigan,2021,4,54.75333333333337,64.83633333333329,68.74799999999998,37.5,MI,26,MICHIGAN,Michigan
415,Michigan,2021,5,54.630000000000045,65.09999999999997,69.04999999999998,37.5,MI,26,MICHIGAN,Michigan
416,Michigan,2021,6,39.99733333333333,51.14866666666668,53.09666666666664,37.5,MI,26,MICHIGAN,Michigan
417,Michigan,2021,7,36.11000000000001,48.877894736842116,50.50578947368423,37.5,MI,26,MICHIGAN,Michigan
418,Minnesota,2020,1,1.7029032258064514,2.9738709677419357,3.28258064516129,0.8064516129032258,MN,27,MINNESOTA,Minnesota
419,Minnesota,2020,2,8.330000000000005,9.9,11.31,0.0,MN,27,MINNESOTA,Minnesota
420,Minnesota,2020,3,46.68419354838711,35.29967741935483,37.80516129032258,17.741935483870968,MN,27,MINNESOTA,Minnesota
421,Minnesota,2020,4,78.1473333333333,63.10666666666666,63.19366666666667,62.5,MN,27,MINNESOTA,Minnesota
422,Minnesota,2020,5,70.63903225806449,60.719354838709684,60.46290322580644,62.5,MN,27,MINNESOTA,Minnesota
423,Minnesota,2020,6,63.05399999999996,57.08500000000001,56.310999999999964,62.5,MN,27,MINNESOTA,Minnesota
424,Minnesota,2020,7,61.10999999999996,56.140967741935484,55.347096774193545,61.693548387096776,MN,27,MINNESOTA,Minnesota
425,Minnesota,2020,8,61.10999999999996,53.65000000000003,55.95000000000003,37.5,MN,27,MINNESOTA,Minnesota
426,Minnesota,2020,9,57.159999999999975,51.425666666666665,53.411333333333346,37.5,MN,27,MINNESOTA,Minnesota
427,Minnesota,2020,10,51.84999999999997,50.385806451612886,52.22645161290326,37.5,MN,27,MINNESOTA,Minnesota
428,Minnesota,2020,11,58.299666666666695,54.15000000000001,56.52700000000002,37.5,MN,27,MINNESOTA,Minnesota
429,Minnesota,2020,12,69.44000000000004,61.79096774193551,65.25838709677417,37.5,MN,27,MINNESOTA,Minnesota
430,Minnesota,2021,1,59.29161290322584,56.29903225806455,58.98419354838708,37.5,MN,27,MINNESOTA,Minnesota
431,Minnesota,2021,2,57.41000000000002,56.15000000000002,58.80999999999996,37.5,MN,27,MINNESOTA,Minnesota
432,Minnesota,2021,3,55.885483870967775,56.20290322580642,58.87419354838712,37.5,MN,27,MINNESOTA,Minnesota
433,Minnesota,2021,4,54.63000000000004,58.32999999999998,61.30999999999996,37.5,MN,27,MINNESOTA,Minnesota
434,Minnesota,2021,5,52.24032258064518,56.26419354838708,58.9493548387097,37.5,MN,27,MINNESOTA,Minnesota
435,Minnesota,2021,6,36.11000000000001,45.80399999999999,46.99033333333332,37.5,MN,27,MINNESOTA,Minnesota
436,Minnesota,2021,7,36.11000000000001,45.83000000000001,47.01999999999999,37.5,MN,27,MINNESOTA,Minnesota
437,Mississippi,2020,1,0.0,1.9493548387096777,2.1112903225806456,0.8064516129032258,MS,28,MISSISSIPPI,Mississippi
438,Mississippi,2020,2,0.0,5.209999999999999,5.949999999999998,0.0,MS,28,MISSISSIPPI,Mississippi
439,Mississippi,2020,3,33.035483870967724,27.77064516129032,30.29870967741935,10.080645161290322,MS,28,MISSISSIPPI,Mississippi
440,Mississippi,2020,4,74.25866666666666,61.40599999999999,61.24766666666667,62.5,MS,28,MISSISSIPPI,Mississippi
441,Mississippi,2020,5,78.69999999999999,64.05999999999996,64.28999999999998,62.5,MS,28,MISSISSIPPI,Mississippi
442,Mississippi,2020,6,62.96000000000002,57.628999999999984,56.58199999999997,65.0,MS,28,MISSISSIPPI,Mississippi
443,Mississippi,2020,7,60.60258064516126,60.86419354838712,57.172903225806465,86.69354838709677,MS,28,MISSISSIPPI,Mississippi
444,Mississippi,2020,8,57.16838709677421,58.120322580645144,57.49741935483872,62.5,MS,28,MISSISSIPPI,Mississippi
445,Mississippi,2020,9,54.537333333333365,54.208666666666645,55.34500000000001,46.25,MS,28,MISSISSIPPI,Mississippi
446,Mississippi,2020,10,51.32870967741939,45.27645161290321,48.17322580645163,25.0,MS,28,MISSISSIPPI,Mississippi
447,Mississippi,2020,11,52.068333333333335,45.691333333333304,48.64633333333337,25.0,MS,28,MISSISSIPPI,Mississippi
448,Mississippi,2020,12,53.24,47.74193548387097,50.41483870967741,29.032258064516128,MS,28,MISSISSIPPI,Mississippi
449,Mississippi,2021,1,53.24,50.84483870967744,50.96516129032257,50.0,MS,28,MISSISSIPPI,Mississippi
450,Mississippi,2021,2,53.24,52.679642857142866,53.06035714285717,50.0,MS,28,MISSISSIPPI,Mississippi
451,Mississippi,2021,3,44.14709677419354,49.18516129032258,49.242580645161276,48.79032258064516,MS,28,MISSISSIPPI,Mississippi
452,Mississippi,2021,4,38.70033333333331,45.98633333333333,47.20599999999998,37.5,MS,28,MISSISSIPPI,Mississippi
453,Mississippi,2021,5,36.11,43.64709677419354,44.530645161290316,37.5,MS,28,MISSISSIPPI,Mississippi
454,Mississippi,2021,6,36.11000000000001,44.52999999999998,45.539999999999985,37.5,MS,28,MISSISSIPPI,Mississippi
455,Mississippi,2021,7,36.11000000000001,44.639473684210515,45.66526315789473,37.5,MS,28,MISSISSIPPI,Mississippi
456,Missouri,2020,1,1.7935483870967746,2.956129032258064,3.262903225806451,0.8064516129032258,MO,29,MISSOURI,Missouri
457,Missouri,2020,2,5.560000000000001,8.330000000000005,9.520000000000001,0.0,MO,29,MISSOURI,Missouri
458,Missouri,2020,3,40.53193548387096,31.68709677419354,33.50709677419355,18.951612903225808,MO,29,MISSOURI,Missouri
459,Missouri,2020,4,75.30666666666663,61.371666666666655,61.21099999999999,62.5,MO,29,MISSOURI,Missouri
460,Missouri,2020,5,65.62387096774195,58.48193548387093,57.91483870967742,62.5,MO,29,MISSOURI,Missouri
461,Missouri,2020,6,55.95933333333334,54.39,53.237333333333346,62.5,MO,29,MISSOURI,Missouri
462,Missouri,2020,7,39.79806451612904,46.837419354838694,45.53032258064519,56.04838709677419,MO,29,MISSOURI,Missouri
463,Missouri,2020,8,49.50516129032259,49.41258064516129,51.68903225806453,33.46774193548387,MO,29,MISSOURI,Missouri
464,Missouri,2020,9,46.76,46.28533333333333,48.730666666666636,29.166666666666668,MO,29,MISSOURI,Missouri
465,Missouri,2020,10,46.76,45.39677419354841,48.31096774193548,25.0,MO,29,MISSOURI,Missouri
466,Missouri,2020,11,50.062,47.518000000000015,50.735666666666674,25.0,MO,29,MISSOURI,Missouri
467,Missouri,2020,12,50.19096774193548,53.524516129032236,56.795483870967736,30.64516129032258,MO,29,MISSOURI,Missouri
468,Missouri,2021,1,51.9261290322581,58.17290322580647,56.172580645161275,72.1774193548387,MO,29,MISSOURI,Missouri
469,Missouri,2021,2,53.17714285714287,59.8157142857143,59.43214285714287,62.5,MO,29,MISSOURI,Missouri
470,Missouri,2021,3,50.58290322580644,59.23419354838707,58.019354838709674,67.74193548387096,MO,29,MISSOURI,Missouri
471,Missouri,2021,4,45.83,58.51666666666664,56.16866666666663,75.0,MO,29,MISSOURI,Missouri
472,Missouri,2021,5,38.51354838709677,54.73580645161287,51.843225806451606,75.0,MO,29,MISSOURI,Missouri
473,Missouri,2021,6,32.343333333333334,46.99499999999999,46.39199999999998,51.25,MO,29,MISSOURI,Missouri
474,Missouri,2021,7,32.55578947368419,45.13210526315788,46.22421052631579,37.5,MO,29,MISSOURI,Missouri
475,Montana,2020,1,0.0,1.9493548387096777,2.1112903225806456,0.8064516129032258,MT,30,MONTANA,Montana
476,Montana,2020,2,1.436206896551724,6.0186206896551715,6.8741379310344835,0.0,MT,30,MONTANA,Montana
477,Montana,2020,3,43.218709677419376,37.16548387096775,40.22677419354839,15.725806451612904,MT,30,MONTANA,Montana
478,Montana,2020,4,78.7653333333334,73.31733333333335,71.28666666666665,87.5,MT,30,MONTANA,Montana
479,Montana,2020,5,72.57806451612903,69.28677419354838,67.49032258064516,81.85483870967742,MT,30,MONTANA,Montana
480,Montana,2020,6,60.19000000000004,61.780666666666676,61.67233333333336,62.5,MT,30,MONTANA,Montana
481,Montana,2020,7,60.19000000000004,62.776774193548384,62.9293548387097,61.693548387096776,MT,30,MONTANA,Montana
482,Montana,2020,8,57.917419354838756,58.88032258064513,61.93129032258063,37.5,MT,30,MONTANA,Montana
483,Montana,2020,9,52.77666666666664,54.354999999999954,57.95899999999996,29.166666666666668,MT,30,MONTANA,Montana
484,Montana,2020,10,52.68548387096772,53.0,57.00064516129032,25.0,MT,30,MONTANA,Montana
485,Montana,2020,11,52.898333333333326,51.36933333333334,55.134333333333345,25.0,MT,30,MONTANA,Montana
486,Montana,2020,12,51.7306451612903,51.43935483870968,54.63774193548391,29.032258064516128,MT,30,MONTANA,Montana
487,Montana,2021,1,52.62580645161293,55.54967741935484,56.33967741935484,50.0,MT,30,MONTANA,Montana
488,Montana,2021,2,52.312499999999986,59.814285714285695,61.21499999999998,50.0,MT,30,MONTANA,Montana
489,Montana,2021,3,49.29741935483868,56.909354838709696,58.00967741935487,49.193548387096776,MT,30,MONTANA,Montana
490,Montana,2021,4,42.624000000000024,51.587999999999965,53.60133333333332,37.5,MT,30,MONTANA,Montana
491,Montana,2021,5,42.130000000000024,52.11354838709675,54.20161290322583,37.5,MT,30,MONTANA,Montana
492,Montana,2021,6,42.13000000000001,49.7977777777778,51.55111111111113,37.5,MT,30,MONTANA,Montana
493,Montana,2021,7,0.0,0.0,0.0,0.0,MT,30,MONTANA,Montana
494,Nebraska,2020,1,0.896774193548387,2.4529032258064514,2.687096774193548,0.8064516129032258,NE,31,NEBRASKA,Nebraska
495,Nebraska,2020,2,5.560000000000001,8.330000000000005,9.520000000000001,0.0,NE,31,NEBRASKA,Nebraska
496,Nebraska,2020,3,39.68064516129032,31.979354838709686,32.92032258064516,25.403225806451612,NE,31,NEBRASKA,Nebraska
497,Nebraska,2020,4,73.997,58.129999999999974,57.506666666666646,62.5,NE,31,NEBRASKA,Nebraska
498,Nebraska,2020,5,75.0,60.60096774193551,60.328064516129025,62.5,NE,31,NEBRASKA,Nebraska
499,Nebraska,2020,6,68.521,62.08400000000001,62.02200000000001,62.5,NE,31,NEBRASKA,Nebraska
500,Nebraska,2020,7,58.73516129032255,58.97741935483869,58.53580645161289,62.096774193548384,NE,31,NEBRASKA,Nebraska
501,Nebraska,2020,8,54.135161290322614,53.571935483870945,57.423225806451626,26.612903225806452,NE,31,NEBRASKA,Nebraska
502,Nebraska,2020,9,50.618333333333325,54.516666666666694,55.154999999999994,50.0,NE,31,NEBRASKA,Nebraska
503,Nebraska,2020,10,48.23612903225808,51.42677419354837,51.634838709677446,50.0,NE,31,NEBRASKA,Nebraska
504,Nebraska,2020,11,53.77866666666669,58.17166666666671,57.19066666666671,65.0,NE,31,NEBRASKA,Nebraska
505,Nebraska,2020,12,51.05935483870967,58.05000000000001,55.62741935483869,75.0,NE,31,NEBRASKA,Nebraska
506,Nebraska,2021,1,47.22000000000002,57.60354838709679,55.11645161290323,75.0,NE,31,NEBRASKA,Nebraska
507,Nebraska,2021,2,47.22000000000002,60.259999999999984,57.26,81.25,NE,31,NEBRASKA,Nebraska
508,Nebraska,2021,3,45.310322580645156,61.51322580645161,56.01645161290325,100.0,NE,31,NEBRASKA,Nebraska
509,Nebraska,2021,4,41.359999999999985,61.64000000000003,56.159333333333315,100.0,NE,31,NEBRASKA,Nebraska
510,Nebraska,2021,5,32.82516129032258,56.10000000000001,50.86516129032257,92.74193548387096,NE,31,NEBRASKA,Nebraska
511,Nebraska,2021,6,33.982,54.16766666666667,51.61099999999998,72.08333333333333,NE,31,NEBRASKA,Nebraska
512,Nebraska,2021,7,32.715555555555554,51.70444444444442,50.66277777777776,59.02777777777778,NE,31,NEBRASKA,Nebraska
513,Nevada,2020,1,0.0,1.9493548387096777,2.1112903225806456,0.8064516129032258,NV,32,NEVADA,Nevada
514,Nevada,2020,2,0.3834482758620689,5.425172413793103,6.196206896551724,0.0,NV,32,NEVADA,Nevada
515,Nevada,2020,3,41.75548387096775,30.67774193548387,33.10258064516129,13.709677419354838,NV,32,NEVADA,Nevada
516,Nevada,2020,4,76.47999999999998,61.66800000000002,61.54333333333336,62.5,NV,32,NEVADA,Nevada
517,Nevada,2020,5,70.12935483870972,62.483225806451614,58.909032258064535,87.5,NV,32,NEVADA,Nevada
518,Nevada,2020,6,61.97433333333329,60.749333333333354,56.923000000000016,87.5,NV,32,NEVADA,Nevada
519,Nevada,2020,7,58.72290322580644,56.887419354838684,56.204516129032235,61.693548387096776,NV,32,NEVADA,Nevada
520,Nevada,2020,8,59.26,54.17000000000002,56.54999999999997,37.5,NV,32,NEVADA,Nevada
521,Nevada,2020,9,58.1186666666667,53.52399999999996,55.81599999999995,37.5,NV,32,NEVADA,Nevada
522,Nevada,2020,10,49.06999999999999,48.44000000000003,50.0,37.5,NV,32,NEVADA,Nevada
523,Nevada,2020,11,50.799000000000014,49.89833333333336,51.666000000000025,37.5,NV,32,NEVADA,Nevada
524,Nevada,2020,12,57.43483870967742,55.91225806451615,58.53838709677421,37.5,NV,32,NEVADA,Nevada
525,Nevada,2021,1,54.630000000000045,54.264193548387134,56.654193548387084,37.5,NV,32,NEVADA,Nevada
526,Nevada,2021,2,55.55499999999999,57.05999999999999,59.40499999999999,40.625,NV,32,NEVADA,Nevada
527,Nevada,2021,3,58.32999999999998,60.348387096774175,61.94387096774191,49.193548387096776,NV,32,NEVADA,Nevada
528,Nevada,2021,4,53.21166666666665,57.719666666666626,60.60766666666669,37.5,NV,32,NEVADA,Nevada
529,Nevada,2021,5,51.31774193548387,56.98806451612902,59.76967741935483,37.5,NV,32,NEVADA,Nevada
530,Nevada,2021,6,34.26,47.40000000000001,48.80999999999997,37.5,NV,32,NEVADA,Nevada
531,Nevada,2021,7,34.26,48.46736842105264,49.561578947368425,40.78947368421053,NV,32,NEVADA,Nevada
532,New Hampshire,2020,1,0.35870967741935483,2.150645161290323,2.3416129032258066,0.8064516129032258,NH,33,NEW HAMPSHIRE,New Hampshire
533,New Hampshire,2020,2,5.560000000000001,8.330000000000005,9.520000000000001,0.0,NH,33,NEW HAMPSHIRE,New Hampshire
534,New Hampshire,2020,3,40.92096774193547,38.137419354838705,38.40193548387096,36.29032258064516,NH,33,NEW HAMPSHIRE,New Hampshire
535,New Hampshire,2020,4,85.19000000000004,74.98266666666665,73.19133333333336,87.5,NH,33,NEW HAMPSHIRE,New Hampshire
536,New Hampshire,2020,5,82.6767741935484,75.92258064516132,74.27129032258065,87.5,NH,33,NEW HAMPSHIRE,New Hampshire
537,New Hampshire,2020,6,65.98733333333335,66.02366666666663,62.958666666666616,87.5,NH,33,NEW HAMPSHIRE,New Hampshire
538,New Hampshire,2020,7,50.0,52.054516129032244,51.49,56.04838709677419,NH,33,NEW HAMPSHIRE,New Hampshire
539,New Hampshire,2020,8,48.089032258064506,45.536451612903235,50.26032258064514,12.5,NH,33,NEW HAMPSHIRE,New Hampshire
540,New Hampshire,2020,9,43.51999999999999,45.361999999999995,47.32,31.666666666666668,NH,33,NEW HAMPSHIRE,New Hampshire
541,New Hampshire,2020,10,43.51999999999999,44.52999999999998,47.31999999999999,25.0,NH,33,NEW HAMPSHIRE,New Hampshire
542,New Hampshire,2020,11,46.48,45.07966666666668,47.945666666666675,25.0,NH,33,NEW HAMPSHIRE,New Hampshire
543,New Hampshire,2020,12,49.06999999999999,48.46967741935486,51.2454838709677,29.032258064516128,NH,33,NEW HAMPSHIRE,New Hampshire
544,New Hampshire,2021,1,49.06999999999999,51.38032258064514,51.5806451612903,50.0,NH,33,NEW HAMPSHIRE,New Hampshire
545,New Hampshire,2021,2,49.07,56.768214285714315,57.732499999999966,50.0,NH,33,NEW HAMPSHIRE,New Hampshire
546,New Hampshire,2021,3,44.77322580645163,54.342903225806474,55.0796774193548,49.193548387096776,NH,33,NEW HAMPSHIRE,New Hampshire
547,New Hampshire,2021,4,41.67,53.189666666666646,55.4276666666667,37.5,NH,33,NEW HAMPSHIRE,New Hampshire
548,New Hampshire,2021,5,38.49903225806453,49.74838709677421,51.49645161290326,37.5,NH,33,NEW HAMPSHIRE,New Hampshire
549,New Hampshire,2021,6,37.58966666666667,49.417241379310354,51.116206896551745,37.5,NH,33,NEW HAMPSHIRE,New Hampshire
550,New Hampshire,2021,7,37.96000000000001,52.410526315789475,54.0757894736842,40.78947368421053,NH,33,NEW HAMPSHIRE,New Hampshire
551,New Jersey,2020,1,0.0,1.9493548387096777,2.1112903225806456,0.8064516129032258,NJ,34,NEW JERSEY,New Jersey
552,New Jersey,2020,2,5.368275862068967,8.222413793103454,9.396896551724142,0.0,NJ,34,NEW JERSEY,New Jersey
553,New Jersey,2020,3,44.95193548387096,36.94612903225807,38.766774193548386,24.193548387096776,NJ,34,NEW JERSEY,New Jersey
554,New Jersey,2020,4,80.186,71.35500000000002,69.99766666666667,80.83333333333333,NJ,34,NEW JERSEY,New Jersey
555,New Jersey,2020,5,80.73451612903224,74.49677419354839,72.63419354838709,87.5,NJ,34,NEW JERSEY,New Jersey
556,New Jersey,2020,6,71.07833333333338,68.97499999999997,66.32633333333334,87.5,NJ,34,NEW JERSEY,New Jersey
557,New Jersey,2020,7,62.42451612903224,64.63032258064514,61.481612903225816,86.69354838709677,NJ,34,NEW JERSEY,New Jersey
558,New Jersey,2020,8,61.770967741935465,63.90903225806448,64.11677419354837,62.5,NJ,34,NEW JERSEY,New Jersey
559,New Jersey,2020,9,56.51599999999996,60.95733333333336,60.73499999999995,62.5,NJ,34,NEW JERSEY,New Jersey
560,New Jersey,2020,10,55.55999999999997,60.42000000000003,60.11999999999995,62.5,NJ,34,NEW JERSEY,New Jersey
561,New Jersey,2020,11,53.64100000000003,59.34033333333337,58.888000000000005,62.5,NJ,34,NEW JERSEY,New Jersey
562,New Jersey,2020,12,54.8687096774194,61.13258064516132,60.642258064516156,64.51612903225806,NJ,34,NEW JERSEY,New Jersey
563,New Jersey,2021,1,54.630000000000045,62.451935483871,60.65612903225803,75.0,NJ,34,NEW JERSEY,New Jersey
564,New Jersey,2021,2,54.63000000000004,64.17000000000003,62.619999999999955,75.0,NJ,34,NEW JERSEY,New Jersey
565,New Jersey,2021,3,52.00161290322578,62.78870967741936,61.15870967741934,74.19354838709677,NJ,34,NEW JERSEY,New Jersey
566,New Jersey,2021,4,52.0676666666667,65.04766666666664,63.924333333333315,72.91666666666667,NJ,34,NEW JERSEY,New Jersey
567,New Jersey,2021,5,50.57129032258065,64.39548387096774,62.885806451612886,75.0,NJ,34,NEW JERSEY,New Jersey
568,New Jersey,2021,6,36.75900000000001,54.01333333333335,51.01533333333332,75.0,NJ,34,NEW JERSEY,New Jersey
569,New Jersey,2021,7,30.55999999999999,51.45000000000002,48.08473684210525,75.0,NJ,34,NEW JERSEY,New Jersey
570,New Mexico,2020,1,0.0,1.9493548387096777,2.1112903225806456,0.8064516129032258,NM,35,NEW MEXICO,New Mexico
571,New Mexico,2020,2,0.0,5.209999999999999,5.949999999999998,0.0,NM,35,NEW MEXICO,New Mexico
572,New Mexico,2020,3,47.819354838709664,36.93064516129033,39.15161290322582,21.370967741935484,NM,35,NEW MEXICO,New Mexico
573,New Mexico,2020,4,87.03999999999998,70.19066666666666,71.28666666666666,62.5,NM,35,NEW MEXICO,New Mexico
574,New Mexico,2020,5,85.0054838709677,75.33548387096774,77.17096774193548,62.5,NM,35,NEW MEXICO,New Mexico
575,New Mexico,2020,6,83.32999999999997,76.03999999999998,77.98,62.5,NM,35,NEW MEXICO,New Mexico
576,New Mexico,2020,7,83.32999999999997,75.43580645161289,77.40258064516131,61.693548387096776,NM,35,NEW MEXICO,New Mexico
577,New Mexico,2020,8,81.53967741935489,68.78354838709679,73.24838709677418,37.5,NM,35,NEW MEXICO,New Mexico
578,New Mexico,2020,9,77.03533333333328,68.19533333333335,72.57999999999994,37.5,NM,35,NEW MEXICO,New Mexico
579,New Mexico,2020,10,74.52258064516134,66.92161290322585,71.12290322580645,37.5,NM,35,NEW MEXICO,New Mexico
580,New Mexico,2020,11,75.925,67.91866666666665,72.26299999999998,37.5,NM,35,NEW MEXICO,New Mexico
581,New Mexico,2020,12,73.0283870967742,70.1306451612903,74.79193548387099,37.5,NM,35,NEW MEXICO,New Mexico
582,New Mexico,2021,1,73.16225806451615,71.75419354838712,75.49774193548389,45.564516129032256,NM,35,NEW MEXICO,New Mexico
583,New Mexico,2021,2,66.39857142857146,70.75428571428576,73.71500000000005,50.0,NM,35,NEW MEXICO,New Mexico
584,New Mexico,2021,3,61.09612903225803,65.98838709677416,68.38806451612906,49.193548387096776,NM,35,NEW MEXICO,New Mexico
585,New Mexico,2021,4,53.91933333333334,60.66466666666668,63.97233333333335,37.5,NM,35,NEW MEXICO,New Mexico
586,New Mexico,2021,5,50.89516129032261,59.84935483870971,63.03741935483874,37.5,NM,35,NEW MEXICO,New Mexico
587,New Mexico,2021,6,50.0,58.026206896551685,60.95724137931037,37.5,NM,35,NEW MEXICO,New Mexico
588,New Mexico,2021,7,37.04,50.52,52.38,37.5,NM,35,NEW MEXICO,New Mexico
589,New York,2020,1,1.4348387096774198,2.754838709677419,3.034838709677419,0.8064516129032258,NY,36,NEW YORK,New York
590,New York,2020,2,7.947931034482764,9.683448275862071,11.063103448275864,0.0,NY,36,NEW YORK,New York
591,New York,2020,3,54.092580645161306,45.85032258064514,45.256129032258045,50.0,NY,36,NEW YORK,New York
592,New York,2020,4,82.41,74.50566666666667,70.86300000000003,100.0,NY,36,NEW YORK,New York
593,New York,2020,5,80.37548387096773,80.0751612903226,77.22645161290328,100.0,NY,36,NEW YORK,New York
594,New York,2020,6,75.77066666666663,78.55766666666662,75.4963333333333,100.0,NY,36,NEW YORK,New York
595,New York,2020,7,74.14806451612903,76.1674193548387,72.76161290322577,100.0,NY,36,NEW YORK,New York
596,New York,2020,8,72.99709677419358,74.91612903225807,71.32903225806452,100.0,NY,36,NEW YORK,New York
597,New York,2020,9,72.22000000000001,74.48,70.82999999999997,100.0,NY,36,NEW YORK,New York
598,New York,2020,10,72.58387096774197,74.91612903225808,71.33096774193552,100.0,NY,36,NEW YORK,New York
599,New York,2020,11,72.96600000000002,75.93599999999999,72.49799999999999,100.0,NY,36,NEW YORK,New York
600,New York,2020,12,72.69000000000004,75.21870967741935,71.67741935483866,100.0,NY,36,NEW YORK,New York
601,New York,2021,1,69.45870967741936,74.57000000000001,70.93677419354839,100.0,NY,36,NEW YORK,New York
602,New York,2021,2,67.39428571428574,74.89071428571428,71.30214285714287,100.0,NY,36,NEW YORK,New York
603,New York,2021,3,60.60225806451613,71.64096774193551,67.58612903225809,100.0,NY,36,NEW YORK,New York
604,New York,2021,4,53.179,69.80999999999999,65.49766666666669,100.0,NY,36,NEW YORK,New York
605,New York,2021,5,45.100967741935456,63.58193548387095,58.382580645161255,100.0,NY,36,NEW YORK,New York
606,New York,2021,6,44.119000000000014,61.170999999999985,57.77000000000002,85.0,NY,36,NEW YORK,New York
607,New York,2021,7,41.20000000000001,56.25,57.14000000000001,50.0,NY,36,NEW YORK,New York
608,North Carolina,2020,1,0.0,1.9493548387096777,2.1112903225806456,0.8064516129032258,NC,37,NORTH CAROLINA,North Carolina
609,North Carolina,2020,2,0.0,5.209999999999999,5.949999999999998,0.0,NC,37,NORTH CAROLINA,North Carolina
610,North Carolina,2020,3,42.50354838709678,34.207419354838706,35.34967741935484,26.20967741935484,NC,37,NORTH CAROLINA,North Carolina
611,North Carolina,2020,4,79.84966666666666,64.36466666666665,64.63500000000002,62.5,NC,37,NORTH CAROLINA,North Carolina
612,North Carolina,2020,5,71.8951612903226,62.676129032258075,62.70290322580647,62.5,NC,37,NORTH CAROLINA,North Carolina
613,North Carolina,2020,6,66.67000000000003,61.226,61.045333333333325,62.5,NC,37,NORTH CAROLINA,North Carolina
614,North Carolina,2020,7,66.67000000000003,63.45612903225804,63.714193548387094,61.693548387096776,NC,37,NORTH CAROLINA,North Carolina
615,North Carolina,2020,8,63.141935483870924,60.70258064516127,63.21032258064521,43.145161290322584,NC,37,NORTH CAROLINA,North Carolina
616,North Carolina,2020,9,60.83233333333329,59.7436666666667,59.341666666666654,62.5,NC,37,NORTH CAROLINA,North Carolina
617,North Carolina,2020,10,61.10999999999996,59.900000000000034,59.51999999999999,62.5,NC,37,NORTH CAROLINA,North Carolina
618,North Carolina,2020,11,62.77800000000004,61.044000000000004,60.83199999999998,62.5,NC,37,NORTH CAROLINA,North Carolina
619,North Carolina,2020,12,63.975161290322546,62.19580645161291,62.14741935483867,62.5,NC,37,NORTH CAROLINA,North Carolina
620,North Carolina,2021,1,71.80483870967745,66.07483870967744,66.58290322580642,62.5,NC,37,NORTH CAROLINA,North Carolina
621,North Carolina,2021,2,70.07214285714282,68.66392857142853,69.54464285714285,62.5,NC,37,NORTH CAROLINA,North Carolina
622,North Carolina,2021,3,61.468064516129026,63.92838709677416,64.13451612903226,62.5,NC,37,NORTH CAROLINA,North Carolina
623,North Carolina,2021,4,51.84999999999998,59.86766666666668,59.488333333333294,62.5,NC,37,NORTH CAROLINA,North Carolina
624,North Carolina,2021,5,44.62419354838708,55.593225806451606,54.60870967741932,62.5,NC,37,NORTH CAROLINA,North Carolina
625,North Carolina,2021,6,37.039999999999985,50.51999999999999,48.80999999999997,62.5,NC,37,NORTH CAROLINA,North Carolina
626,North Carolina,2021,7,38.20842105263157,48.57684210526317,49.68684210526316,40.78947368421053,NC,37,NORTH CAROLINA,North Carolina
627,North Dakota,2020,1,0.5380645161290323,2.2512903225806453,2.456774193548387,0.8064516129032258,ND,38,NORTH DAKOTA,North Dakota
628,North Dakota,2020,2,5.560000000000001,8.330000000000005,9.520000000000001,0.0,ND,38,NORTH DAKOTA,North Dakota
629,North Dakota,2020,3,33.63290322580646,27.31806451612903,29.263870967741926,13.709677419354838,ND,38,NORTH DAKOTA,North Dakota
630,North Dakota,2020,4,59.567666666666625,52.09799999999999,50.618,62.5,ND,38,NORTH DAKOTA,North Dakota
