area_code,CBSA Title,fips_state,county,state_proper,division,region,state_abbr,state
20100,"Dover, DE",10,1,Delaware,South Atlantic Division,South Region,DE,10
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,3,Delaware,Middle Atlantic Division,Northeast Region,DE,42
41540,"Salisbury, MD-DE",10,5,Delaware,South Atlantic Division,South Region,DE,24
33860,"Montgomery, AL",1,1,Alabama,East South Central Division,South Region,AL,1
33860,"Montgomery, AL",1,101,Alabama,East South Central Division,South Region,AL,1
19460,"Decatur, AL",1,103,Alabama,East South Central Division,South Region,AL,1
46220,"Tuscaloosa, AL",1,107,Alabama,East South Central Division,South Region,AL,1
45980,"Troy, AL",1,109,Alabama,East South Central Division,South Region,AL,1
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11,1,District of Columbia,South Atlantic Division,South Region,DC,11
17980,"Columbus, GA-AL",1,113,Alabama,South Atlantic Division,South Region,AL,13
13820,"Birmingham-Hoover, AL",1,115,Alabama,East South Central Division,South Region,AL,1
13820,"Birmingham-Hoover, AL",1,117,Alabama,East South Central Division,South Region,AL,1
45180,"Talladega-Sylacauga, AL",1,121,Alabama,East South Central Division,South Region,AL,1
10760,"Alexander City, AL",1,123,Alabama,East South Central Division,South Region,AL,1
46220,"Tuscaloosa, AL",1,125,Alabama,East South Central Division,South Region,AL,1
13820,"Birmingham-Hoover, AL",1,127,Alabama,East South Central Division,South Region,AL,1
11500,"Anniston-Oxford-Jacksonville, AL",1,15,Alabama,East South Central Division,South Region,AL,1
46740,"Valley, AL",1,17,Alabama,East South Central Division,South Region,AL,1
13820,"Birmingham-Hoover, AL",1,21,Alabama,East South Central Division,South Region,AL,1
23540,"Gainesville, FL",12,1,Florida,South Atlantic Division,South Region,FL,12
45300,"Tampa-St. Petersburg-Clearwater, FL",12,101,Florida,South Atlantic Division,South Region,FL,12
45300,"Tampa-St. Petersburg-Clearwater, FL",12,103,Florida,South Atlantic Division,South Region,FL,12
29460,"Lakeland-Winter Haven, FL",12,105,Florida,South Atlantic Division,South Region,FL,12
37260,"Palatka, FL",12,107,Florida,South Atlantic Division,South Region,FL,12
27260,"Jacksonville, FL",12,109,Florida,South Atlantic Division,South Region,FL,12
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,11,Florida,South Atlantic Division,South Region,FL,12
38940,"Port St. Lucie, FL",12,111,Florida,South Atlantic Division,South Region,FL,12
37860,"Pensacola-Ferry Pass-Brent, FL",12,113,Florida,South Atlantic Division,South Region,FL,12
35840,"North Port-Sarasota-Bradenton, FL",12,115,Florida,South Atlantic Division,South Region,FL,12
36740,"Orlando-Kissimmee-Sanford, FL",12,117,Florida,South Atlantic Division,South Region,FL,12
45540,"The Villages, FL",12,119,Florida,South Atlantic Division,South Region,FL,12
19660,"Deltona-Daytona Beach-Ormond Beach, FL",12,127,Florida,South Atlantic Division,South Region,FL,12
45220,"Tallahassee, FL",12,129,Florida,South Atlantic Division,South Region,FL,12
18880,"Crestview-Fort Walton Beach-Destin, FL",12,131,Florida,South Atlantic Division,South Region,FL,12
39460,"Punta Gorda, FL",12,15,Florida,South Atlantic Division,South Region,FL,12
26140,"Homosassa Springs, FL",12,17,Florida,South Atlantic Division,South Region,FL,12
27260,"Jacksonville, FL",12,19,Florida,South Atlantic Division,South Region,FL,12
34940,"Naples-Immokalee-Marco Island, FL",12,21,Florida,South Atlantic Division,South Region,FL,12
29380,"Lake City, FL",12,23,Florida,South Atlantic Division,South Region,FL,12
11580,"Arcadia, FL",12,27,Florida,South Atlantic Division,South Region,FL,12
27260,"Jacksonville, FL",12,3,Florida,South Atlantic Division,South Region,FL,12
27260,"Jacksonville, FL",12,31,Florida,South Atlantic Division,South Region,FL,12
37860,"Pensacola-Ferry Pass-Brent, FL",12,33,Florida,South Atlantic Division,South Region,FL,12
19660,"Deltona-Daytona Beach-Ormond Beach, FL",12,35,Florida,South Atlantic Division,South Region,FL,12
45220,"Tallahassee, FL",12,39,Florida,South Atlantic Division,South Region,FL,12
23540,"Gainesville, FL",12,41,Florida,South Atlantic Division,South Region,FL,12
37460,"Panama City, FL",12,45,Florida,South Atlantic Division,South Region,FL,12
48100,"Wauchula, FL",12,49,Florida,South Atlantic Division,South Region,FL,12
37460,"Panama City, FL",12,5,Florida,South Atlantic Division,South Region,FL,12
17500,"Clewiston, FL",12,51,Florida,South Atlantic Division,South Region,FL,12
45300,"Tampa-St. Petersburg-Clearwater, FL",12,53,Florida,South Atlantic Division,South Region,FL,12
42700,"Sebring, FL",12,55,Florida,South Atlantic Division,South Region,FL,12
45300,"Tampa-St. Petersburg-Clearwater, FL",12,57,Florida,South Atlantic Division,South Region,FL,12
42680,"Sebastian-Vero Beach, FL",12,61,Florida,South Atlantic Division,South Region,FL,12
45220,"Tallahassee, FL",12,65,Florida,South Atlantic Division,South Region,FL,12
36740,"Orlando-Kissimmee-Sanford, FL",12,69,Florida,South Atlantic Division,South Region,FL,12
15980,"Cape Coral-Fort Myers, FL",12,71,Florida,South Atlantic Division,South Region,FL,12
45220,"Tallahassee, FL",12,73,Florida,South Atlantic Division,South Region,FL,12
35840,"North Port-Sarasota-Bradenton, FL",12,81,Florida,South Atlantic Division,South Region,FL,12
36100,"Ocala, FL",12,83,Florida,South Atlantic Division,South Region,FL,12
38940,"Port St. Lucie, FL",12,85,Florida,South Atlantic Division,South Region,FL,12
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,86,Florida,South Atlantic Division,South Region,FL,12
28580,"Key West, FL",12,87,Florida,South Atlantic Division,South Region,FL,12
27260,"Jacksonville, FL",12,89,Florida,South Atlantic Division,South Region,FL,12
37340,"Palm Bay-Melbourne-Titusville, FL",12,9,Florida,South Atlantic Division,South Region,FL,12
18880,"Crestview-Fort Walton Beach-Destin, FL",12,91,Florida,South Atlantic Division,South Region,FL,12
36380,"Okeechobee, FL",12,93,Florida,South Atlantic Division,South Region,FL,12
36740,"Orlando-Kissimmee-Sanford, FL",12,95,Florida,South Atlantic Division,South Region,FL,12
36740,"Orlando-Kissimmee-Sanford, FL",12,97,Florida,South Atlantic Division,South Region,FL,12
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",12,99,Florida,South Atlantic Division,South Region,FL,12
19300,"Daphne-Fairhope-Foley, AL",1,3,Alabama,East South Central Division,South Region,AL,1
21460,"Enterprise, AL",1,31,Alabama,East South Central Division,South Region,AL,1
46660,"Valdosta, GA",13,101,Georgia,South Atlantic Division,South Region,GA,13
42340,"Savannah, GA",13,103,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,113,Georgia,South Atlantic Division,South Region,GA,13
40660,"Rome, GA",13,115,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,117,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,121,Georgia,South Atlantic Division,South Region,GA,13
15260,"Brunswick, GA",13,127,Georgia,South Atlantic Division,South Region,GA,13
15660,"Calhoun, GA",13,129,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,13,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,135,Georgia,South Atlantic Division,South Region,GA,13
18460,"Cornelia, GA",13,137,Georgia,South Atlantic Division,South Region,GA,13
23580,"Gainesville, GA",13,139,Georgia,South Atlantic Division,South Region,GA,13
33300,"Milledgeville, GA",13,141,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,143,Georgia,South Atlantic Division,South Region,GA,13
17980,"Columbus, GA-AL",13,145,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,149,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,15,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,151,Georgia,South Atlantic Division,South Region,GA,13
47580,"Warner Robins, GA",13,153,Georgia,South Atlantic Division,South Region,GA,13
27600,"Jefferson, GA",13,157,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,159,Georgia,South Atlantic Division,South Region,GA,13
20140,"Dublin, GA",13,167,Georgia,South Atlantic Division,South Region,GA,13
31420,"Macon-Bibb County, GA",13,169,Georgia,South Atlantic Division,South Region,GA,13
22340,"Fitzgerald, GA",13,17,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,171,Georgia,South Atlantic Division,South Region,GA,13
46660,"Valdosta, GA",13,173,Georgia,South Atlantic Division,South Region,GA,13
20140,"Dublin, GA",13,175,Georgia,South Atlantic Division,South Region,GA,13
10500,"Albany, GA",13,177,Georgia,South Atlantic Division,South Region,GA,13
25980,"Hinesville, GA",13,179,Georgia,South Atlantic Division,South Region,GA,13
12260,"Augusta-Richmond County, GA-SC",13,181,Georgia,South Atlantic Division,South Region,GA,13
25980,"Hinesville, GA",13,183,Georgia,South Atlantic Division,South Region,GA,13
46660,"Valdosta, GA",13,185,Georgia,South Atlantic Division,South Region,GA,13
12260,"Augusta-Richmond County, GA-SC",13,189,Georgia,South Atlantic Division,South Region,GA,13
15260,"Brunswick, GA",13,191,Georgia,South Atlantic Division,South Region,GA,13
12020,"Athens-Clarke County, GA",13,195,Georgia,South Atlantic Division,South Region,GA,13
17980,"Columbus, GA-AL",13,197,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,199,Georgia,South Atlantic Division,South Region,GA,13
31420,"Macon-Bibb County, GA",13,207,Georgia,South Atlantic Division,South Region,GA,13
47080,"Vidalia, GA",13,209,Georgia,South Atlantic Division,South Region,GA,13
31420,"Macon-Bibb County, GA",13,21,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,211,Georgia,South Atlantic Division,South Region,GA,13
19140,"Dalton, GA",13,213,Georgia,South Atlantic Division,South Region,GA,13
17980,"Columbus, GA-AL",13,215,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,217,Georgia,South Atlantic Division,South Region,GA,13
12020,"Athens-Clarke County, GA",13,219,Georgia,South Atlantic Division,South Region,GA,13
12020,"Athens-Clarke County, GA",13,221,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,223,Georgia,South Atlantic Division,South Region,GA,13
47580,"Warner Robins, GA",13,225,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,227,Georgia,South Atlantic Division,South Region,GA,13
48180,"Waycross, GA",13,229,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,231,Georgia,South Atlantic Division,South Region,GA,13
16340,"Cedartown, GA",13,233,Georgia,South Atlantic Division,South Region,GA,13
47580,"Warner Robins, GA",13,235,Georgia,South Atlantic Division,South Region,GA,13
21640,"Eufaula, AL-GA",13,239,Georgia,South Atlantic Division,South Region,GA,1
12260,"Augusta-Richmond County, GA-SC",13,245,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,247,Georgia,South Atlantic Division,South Region,GA,13
11140,"Americus, GA",13,249,Georgia,South Atlantic Division,South Region,GA,13
15260,"Brunswick, GA",13,25,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,255,Georgia,South Atlantic Division,South Region,GA,13
45740,"Toccoa, GA",13,257,Georgia,South Atlantic Division,South Region,GA,13
11140,"Americus, GA",13,261,Georgia,South Atlantic Division,South Region,GA,13
46660,"Valdosta, GA",13,27,Georgia,South Atlantic Division,South Region,GA,13
10500,"Albany, GA",13,273,Georgia,South Atlantic Division,South Region,GA,13
45620,"Thomasville, GA",13,275,Georgia,South Atlantic Division,South Region,GA,13
45700,"Tifton, GA",13,277,Georgia,South Atlantic Division,South Region,GA,13
47080,"Vidalia, GA",13,279,Georgia,South Atlantic Division,South Region,GA,13
29300,"LaGrange, GA",13,285,Georgia,South Atlantic Division,South Region,GA,13
31420,"Macon-Bibb County, GA",13,289,Georgia,South Atlantic Division,South Region,GA,13
42340,"Savannah, GA",13,29,Georgia,South Atlantic Division,South Region,GA,13
45580,"Thomaston, GA",13,293,Georgia,South Atlantic Division,South Region,GA,13
16860,"Chattanooga, TN-GA",13,295,Georgia,East South Central Division,South Region,GA,47
12060,"Atlanta-Sandy Springs-Roswell, GA",13,297,Georgia,South Atlantic Division,South Region,GA,13
48180,"Waycross, GA",13,299,Georgia,South Atlantic Division,South Region,GA,13
22520,"Florence-Muscle Shoals, AL",1,33,Alabama,East South Central Division,South Region,AL,1
27700,"Jesup, GA",13,305,Georgia,South Atlantic Division,South Region,GA,13
44340,"Statesboro, GA",13,31,Georgia,South Atlantic Division,South Region,GA,13
19140,"Dalton, GA",13,313,Georgia,South Atlantic Division,South Region,GA,13
10500,"Albany, GA",13,321,Georgia,South Atlantic Division,South Region,GA,13
12260,"Augusta-Richmond County, GA-SC",13,33,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,35,Georgia,South Atlantic Division,South Region,GA,13
41220,"St. Marys, GA",13,39,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,45,Georgia,South Atlantic Division,South Region,GA,13
16860,"Chattanooga, TN-GA",13,47,Georgia,East South Central Division,South Region,GA,47
42340,"Savannah, GA",13,51,Georgia,South Atlantic Division,South Region,GA,13
17980,"Columbus, GA-AL",13,53,Georgia,South Atlantic Division,South Region,GA,13
44900,"Summerville, GA",13,55,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,57,Georgia,South Atlantic Division,South Region,GA,13
12020,"Athens-Clarke County, GA",13,59,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,63,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,67,Georgia,South Atlantic Division,South Region,GA,13
20060,"Douglas, GA",13,69,Georgia,South Atlantic Division,South Region,GA,13
10500,"Albany, GA",13,7,Georgia,South Atlantic Division,South Region,GA,13
45180,"Talladega-Sylacauga, AL",1,37,Alabama,East South Central Division,South Region,AL,1
34220,"Moultrie, GA",13,71,Georgia,South Atlantic Division,South Region,GA,13
12260,"Augusta-Richmond County, GA-SC",13,73,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,77,Georgia,South Atlantic Division,South Region,GA,13
31420,"Macon-Bibb County, GA",13,79,Georgia,South Atlantic Division,South Region,GA,13
18380,"Cordele, GA",13,81,Georgia,South Atlantic Division,South Region,GA,13
16860,"Chattanooga, TN-GA",13,83,Georgia,East South Central Division,South Region,GA,47
12060,"Atlanta-Sandy Springs-Roswell, GA",13,85,Georgia,South Atlantic Division,South Region,GA,13
12460,"Bainbridge, GA",13,87,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,89,Georgia,South Atlantic Division,South Region,GA,13
33300,"Milledgeville, GA",13,9,Georgia,South Atlantic Division,South Region,GA,13
10500,"Albany, GA",13,95,Georgia,South Atlantic Division,South Region,GA,13
12060,"Atlanta-Sandy Springs-Roswell, GA",13,97,Georgia,South Atlantic Division,South Region,GA,13
18980,"Cullman, AL",1,43,Alabama,East South Central Division,South Region,AL,1
37120,"Ozark, AL",1,45,Alabama,East South Central Division,South Region,AL,1
42820,"Selma, AL",1,47,Alabama,East South Central Division,South Region,AL,1
22840,"Fort Payne, AL",1,49,Alabama,East South Central Division,South Region,AL,1
21640,"Eufaula, AL-GA",1,5,Alabama,East South Central Division,South Region,AL,1
25900,"Hilo, HI",15,1,Hawaii,Pacific Division,West Region,HI,15
33860,"Montgomery, AL",1,51,Alabama,East South Central Division,South Region,AL,1
12120,"Atmore, AL",1,53,Alabama,East South Central Division,South Region,AL,1
46520,"Urban Honolulu, HI",15,3,Hawaii,Pacific Division,West Region,HI,15
23460,"Gadsden, AL",1,55,Alabama,East South Central Division,South Region,AL,1
27980,"Kahului-Wailuku-Lahaina, HI",15,5,Hawaii,Pacific Division,West Region,HI,15
28180,"Kapaa, HI",15,7,Hawaii,Pacific Division,West Region,HI,15
27980,"Kahului-Wailuku-Lahaina, HI",15,9,Hawaii,Pacific Division,West Region,HI,15
14260,"Boise City, ID",16,1,Idaho,Mountain Division,West Region,ID,16
20020,"Dothan, AL",1,61,Alabama,East South Central Division,South Region,AL,1
13940,"Blackfoot, ID",16,11,Idaho,Mountain Division,West Region,ID,16
25200,"Hailey, ID",16,13,Idaho,Mountain Division,West Region,ID,16
14260,"Boise City, ID",16,15,Idaho,Mountain Division,West Region,ID,16
41760,"Sandpoint, ID",16,17,Idaho,Mountain Division,West Region,ID,16
26820,"Idaho Falls, ID",16,19,Idaho,Mountain Division,West Region,ID,16
26820,"Idaho Falls, ID",16,23,Idaho,Mountain Division,West Region,ID,16
25200,"Hailey, ID",16,25,Idaho,Mountain Division,West Region,ID,16
14260,"Boise City, ID",16,27,Idaho,Mountain Division,West Region,ID,16
15420,"Burley, ID",16,31,Idaho,Mountain Division,West Region,ID,16
34300,"Mountain Home, ID",16,39,Idaho,Mountain Division,West Region,ID,16
30860,"Logan, UT-ID",16,41,Idaho,Mountain Division,West Region,ID,49
39940,"Rexburg, ID",16,43,Idaho,Mountain Division,West Region,ID,16
14260,"Boise City, ID",16,45,Idaho,Mountain Division,West Region,ID,16
38540,"Pocatello, ID",16,5,Idaho,Mountain Division,West Region,ID,16
46220,"Tuscaloosa, AL",1,65,Alabama,East South Central Division,South Region,AL,1
26820,"Idaho Falls, ID",16,51,Idaho,Mountain Division,West Region,ID,16
46300,"Twin Falls, ID",16,53,Idaho,Mountain Division,West Region,ID,16
17660,"Coeur d'Alene, ID",16,55,Idaho,Mountain Division,West Region,ID,16
34140,"Moscow, ID",16,57,Idaho,Mountain Division,West Region,ID,16
25200,"Hailey, ID",16,63,Idaho,Mountain Division,West Region,ID,16
39940,"Rexburg, ID",16,65,Idaho,Mountain Division,West Region,ID,16
15420,"Burley, ID",16,67,Idaho,Mountain Division,West Region,ID,16
30300,"Lewiston, ID-WA",16,69,Idaho,Mountain Division,West Region,ID,16
20020,"Dothan, AL",1,67,Alabama,East South Central Division,South Region,AL,1
14260,"Boise City, ID",16,73,Idaho,Mountain Division,West Region,ID,16
36620,"Ontario, OR-ID",16,75,Idaho,Pacific Division,West Region,ID,41
27220,"Jackson, WY-ID",16,81,Idaho,Mountain Division,West Region,ID,56
46300,"Twin Falls, ID",16,83,Idaho,Mountain Division,West Region,ID,16
20020,"Dothan, AL",1,69,Alabama,East South Central Division,South Region,AL,1
13820,"Birmingham-Hoover, AL",1,7,Alabama,East South Central Division,South Region,AL,1
39500,"Quincy, IL-MO",17,1,Illinois,East North Central Division,Midwest Region,IL,17
42460,"Scottsboro, AL",1,71,Alabama,East South Central Division,South Region,AL,1
19940,"Dixon, IL",17,103,Illinois,East North Central Division,Midwest Region,IL,17
38700,"Pontiac, IL",17,105,Illinois,East North Central Division,Midwest Region,IL,17
30660,"Lincoln, IL",17,107,Illinois,East North Central Division,Midwest Region,IL,17
31380,"Macomb, IL",17,109,Illinois,East North Central Division,Midwest Region,IL,17
36860,"Ottawa-Peru, IL",17,11,Illinois,East North Central Division,Midwest Region,IL,17
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,111,Illinois,East North Central Division,Midwest Region,IL,17
14010,"Bloomington, IL",17,113,Illinois,East North Central Division,Midwest Region,IL,17
19500,"Decatur, IL",17,115,Illinois,East North Central Division,Midwest Region,IL,17
41180,"St. Louis, MO-IL",17,117,Illinois,West North Central Division,Midwest Region,IL,29
41180,"St. Louis, MO-IL",17,119,Illinois,West North Central Division,Midwest Region,IL,29
16460,"Centralia, IL",17,121,Illinois,East North Central Division,Midwest Region,IL,17
37900,"Peoria, IL",17,123,Illinois,East North Central Division,Midwest Region,IL,17
37140,"Paducah, KY-IL",17,127,Illinois,East North Central Division,Midwest Region,IL,21
44100,"Springfield, IL",17,129,Illinois,East North Central Division,Midwest Region,IL,17
41180,"St. Louis, MO-IL",17,13,Illinois,West North Central Division,Midwest Region,IL,29
19340,"Davenport-Moline-Rock Island, IA-IL",17,131,Illinois,West North Central Division,Midwest Region,IL,19
41180,"St. Louis, MO-IL",17,133,Illinois,West North Central Division,Midwest Region,IL,29
27300,"Jacksonville, IL",17,137,Illinois,East North Central Division,Midwest Region,IL,17
40300,"Rochelle, IL",17,141,Illinois,East North Central Division,Midwest Region,IL,17
37900,"Peoria, IL",17,143,Illinois,East North Central Division,Midwest Region,IL,17
16580,"Champaign-Urbana, IL",17,147,Illinois,East North Central Division,Midwest Region,IL,17
36860,"Ottawa-Peru, IL",17,155,Illinois,East North Central Division,Midwest Region,IL,17
19340,"Davenport-Moline-Rock Island, IA-IL",17,161,Illinois,West North Central Division,Midwest Region,IL,19
41180,"St. Louis, MO-IL",17,163,Illinois,West North Central Division,Midwest Region,IL,29
44100,"Springfield, IL",17,167,Illinois,East North Central Division,Midwest Region,IL,17
27300,"Jacksonville, IL",17,171,Illinois,East North Central Division,Midwest Region,IL,17
37900,"Peoria, IL",17,175,Illinois,East North Central Division,Midwest Region,IL,17
23300,"Freeport, IL",17,177,Illinois,East North Central Division,Midwest Region,IL,17
37900,"Peoria, IL",17,179,Illinois,East North Central Division,Midwest Region,IL,17
19180,"Danville, IL",17,183,Illinois,East North Central Division,Midwest Region,IL,17
16580,"Champaign-Urbana, IL",17,19,Illinois,East North Central Division,Midwest Region,IL,17
44580,"Sterling, IL",17,195,Illinois,East North Central Division,Midwest Region,IL,17
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,197,Illinois,East North Central Division,Midwest Region,IL,17
16060,"Carbondale-Marion, IL",17,199,Illinois,East North Central Division,Midwest Region,IL,17
40420,"Rockford, IL",17,201,Illinois,East North Central Division,Midwest Region,IL,17
37900,"Peoria, IL",17,203,Illinois,East North Central Division,Midwest Region,IL,17
45380,"Taylorville, IL",17,21,Illinois,East North Central Division,Midwest Region,IL,17
41180,"St. Louis, MO-IL",17,27,Illinois,West North Central Division,Midwest Region,IL,29
16660,"Charleston-Mattoon, IL",17,29,Illinois,East North Central Division,Midwest Region,IL,17
13820,"Birmingham-Hoover, AL",1,73,Alabama,East South Central Division,South Region,AL,1
16020,"Cape Girardeau, MO-IL",17,3,Illinois,West North Central Division,Midwest Region,IL,29
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,31,Illinois,East North Central Division,Midwest Region,IL,17
16660,"Charleston-Mattoon, IL",17,35,Illinois,East North Central Division,Midwest Region,IL,17
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,37,Illinois,East North Central Division,Midwest Region,IL,17
14010,"Bloomington, IL",17,39,Illinois,East North Central Division,Midwest Region,IL,17
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,43,Illinois,East North Central Division,Midwest Region,IL,17
20820,"Effingham, IL",17,49,Illinois,East North Central Division,Midwest Region,IL,17
41180,"St. Louis, MO-IL",17,5,Illinois,West North Central Division,Midwest Region,IL,29
16580,"Champaign-Urbana, IL",17,53,Illinois,East North Central Division,Midwest Region,IL,17
15900,"Canton, IL",17,57,Illinois,East North Central Division,Midwest Region,IL,17
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,63,Illinois,East North Central Division,Midwest Region,IL,17
22800,"Fort Madison-Keokuk, IA-IL-MO",17,67,Illinois,West North Central Division,Midwest Region,IL,19
22520,"Florence-Muscle Shoals, AL",1,77,Alabama,East South Central Division,South Region,AL,1
40420,"Rockford, IL",17,7,Illinois,East North Central Division,Midwest Region,IL,17
15460,"Burlington, IA-IL",17,71,Illinois,East North Central Division,Midwest Region,IL,17
19340,"Davenport-Moline-Rock Island, IA-IL",17,73,Illinois,West North Central Division,Midwest Region,IL,19
16060,"Carbondale-Marion, IL",17,77,Illinois,East North Central Division,Midwest Region,IL,17
34500,"Mount Vernon, IL",17,81,Illinois,East North Central Division,Midwest Region,IL,17
41180,"St. Louis, MO-IL",17,83,Illinois,West North Central Division,Midwest Region,IL,29
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,89,Illinois,East North Central Division,Midwest Region,IL,17
19460,"Decatur, AL",1,79,Alabama,East South Central Division,South Region,AL,1
28100,"Kankakee, IL",17,91,Illinois,East North Central Division,Midwest Region,IL,17
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,93,Illinois,East North Central Division,Midwest Region,IL,17
23660,"Galesburg, IL",17,95,Illinois,East North Central Division,Midwest Region,IL,17
16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,97,Illinois,East North Central Division,Midwest Region,IL,17
36860,"Ottawa-Peru, IL",17,99,Illinois,East North Central Division,Midwest Region,IL,17
12220,"Auburn-Opelika, AL",1,81,Alabama,East South Central Division,South Region,AL,1
19540,"Decatur, IN",18,1,Indiana,East North Central Division,Midwest Region,IN,18
37940,"Peru, IN",18,103,Indiana,East North Central Division,Midwest Region,IN,18
14020,"Bloomington, IN",18,105,Indiana,East North Central Division,Midwest Region,IN,18
18820,"Crawfordsville, IN",18,107,Indiana,East North Central Division,Midwest Region,IN,18
26900,"Indianapolis-Carmel-Anderson, IN",18,109,Indiana,East North Central Division,Midwest Region,IN,18
26900,"Indianapolis-Carmel-Anderson, IN",18,11,Indiana,East North Central Division,Midwest Region,IN,18
16980,"Chicago-Naperville-Elgin, IL-IN-WI",18,111,Indiana,East North Central Division,Midwest Region,IN,17
28340,"Kendallville, IN",18,113,Indiana,East North Central Division,Midwest Region,IN,18
17140,"Cincinnati, OH-KY-IN",18,115,Indiana,East North Central Division,Midwest Region,IN,39
14020,"Bloomington, IN",18,119,Indiana,East North Central Division,Midwest Region,IN,18
27540,"Jasper, IN",18,125,Indiana,East North Central Division,Midwest Region,IN,18
16980,"Chicago-Naperville-Elgin, IL-IN-WI",18,127,Indiana,East North Central Division,Midwest Region,IN,17
21780,"Evansville, IN-KY",18,129,Indiana,East North Central Division,Midwest Region,IN,18
26900,"Indianapolis-Carmel-Anderson, IN",18,13,Indiana,East North Central Division,Midwest Region,IN,18
26900,"Indianapolis-Carmel-Anderson, IN",18,133,Indiana,East North Central Division,Midwest Region,IN,18
43780,"South Bend-Mishawaka, IN-MI",18,141,Indiana,East North Central Division,Midwest Region,IN,18
31140,"Louisville/Jefferson County, KY-IN",18,143,Indiana,East South Central Division,South Region,IN,21
26900,"Indianapolis-Carmel-Anderson, IN",18,145,Indiana,East North Central Division,Midwest Region,IN,18
29200,"Lafayette-West Lafayette, IN",18,15,Indiana,East North Central Division,Midwest Region,IN,18
11420,"Angola, IN",18,151,Indiana,East North Central Division,Midwest Region,IN,18
45460,"Terre Haute, IN",18,153,Indiana,East North Central Division,Midwest Region,IN,18
29200,"Lafayette-West Lafayette, IN",18,157,Indiana,East North Central Division,Midwest Region,IN,18
17140,"Cincinnati, OH-KY-IN",18,161,Indiana,East North Central Division,Midwest Region,IN,39
21780,"Evansville, IN-KY",18,163,Indiana,East North Central Division,Midwest Region,IN,18
45460,"Terre Haute, IN",18,165,Indiana,East North Central Division,Midwest Region,IN,18
45460,"Terre Haute, IN",18,167,Indiana,East North Central Division,Midwest Region,IN,18
47340,"Wabash, IN",18,169,Indiana,East North Central Division,Midwest Region,IN,18
30900,"Logansport, IN",18,17,Indiana,East North Central Division,Midwest Region,IN,18
